CCLE_ID,WGV
OUMS23_LARGE_INTESTINE,44.86097891
SNU1077_ENDOMETRIUM,5.766324189
WM115_SKIN,-40.13493635
ECGI10_OESOPHAGUS,55.4735107
PK1_PANCREAS,55.90256232
EFO21_OVARY,-13.04708425
IMR32_AUTONOMIC_GANGLIA,-31.68960134
NCIH2122_LUNG,38.33363266
SKNBE2_AUTONOMIC_GANGLIA,-26.15828613
SNU886_LIVER,-12.51941581
TUHR14TKB_KIDNEY,-13.12644981
TE10_OESOPHAGUS,31.57059609
MPP89_PLEURA,-13.37290331
PSN1_PANCREAS,-25.02471067
HT144_SKIN,-38.61559731
42MGBA_CENTRAL_NERVOUS_SYSTEM,-39.91209364
JHOC5_OVARY,-26.59479406
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,-37.20014926
EFM19_BREAST,55.3541276
ISTMES2_PLEURA,-29.18722615
YAPC_PANCREAS,55.42645691
MSTO211H_PLEURA,-40.35180993
NCIH3122_LUNG,39.18270684
HCC461_LUNG,-27.30647492
SKNFI_AUTONOMIC_GANGLIA,-17.47310678
NCIH522_LUNG,-18.03227452
SNU668_STOMACH,-33.47441772
RPMI7951_SKIN,-28.05785049
COLO678_LARGE_INTESTINE,69.13046291
HCC1428_BREAST,55.97495078
MKN45_STOMACH,42.54611663
SKHEP1_LIVER,-35.99476455
U2OS_BONE,-3.108965115
SKNDZ_AUTONOMIC_GANGLIA,-34.35738265
SNU1105_CENTRAL_NERVOUS_SYSTEM,-26.73293619
SNU626_CENTRAL_NERVOUS_SYSTEM,-17.1744147
HCC1143_BREAST,61.6007603
G402_SOFT_TISSUE,-34.50278328
SF295_CENTRAL_NERVOUS_SYSTEM,-28.42453972
SNU478_BILIARY_TRACT,42.13171604
NCIH647_LUNG,0.125125374
T84_LARGE_INTESTINE,39.9905626
OE33_OESOPHAGUS,48.85127136
H4_CENTRAL_NERVOUS_SYSTEM,-25.53497175
LUDLU1_LUNG,61.78151799
HLF_LIVER,-44.17193385
TEN_ENDOMETRIUM,19.0551798
COLO800_SKIN,-35.1062207
NCIH747_LARGE_INTESTINE,42.14055487
K029AX_SKIN,-29.66053549
SNU685_ENDOMETRIUM,-39.00584553
TE5_OESOPHAGUS,60.20006271
SAOS2_BONE,-29.53105142
769P_KIDNEY,-39.95237812
NCIH1944_LUNG,-23.18631832
BICR6_UPPER_AERODIGESTIVE_TRACT,25.1071256
NCIH838_LUNG,-46.11396047
SNU449_LIVER,-20.21341308
SW837_LARGE_INTESTINE,66.51108082
SNU475_LIVER,-18.44414639
TC71_BONE,-30.22379892
UACC62_SKIN,-40.63645539
NCIN87_STOMACH,65.4666525
CAKI1_KIDNEY,-41.42089204
NCIH1915_LUNG,-20.82230664
EFE184_ENDOMETRIUM,-8.540446764
SW1088_CENTRAL_NERVOUS_SYSTEM,-21.83117201
SH4_SKIN,-30.72502179
LU99_LUNG,-36.90194016
KNS60_CENTRAL_NERVOUS_SYSTEM,-15.21531085
MELHO_SKIN,-39.11172527
TE8_OESOPHAGUS,26.08278542
CJM_SKIN,45.00694514
TUHR10TKB_KIDNEY,-29.78685097
SNU8_OVARY,12.72062545
SNU1196_BILIARY_TRACT,50.48372588
CAS1_CENTRAL_NERVOUS_SYSTEM,-27.95971789
SNU216_STOMACH,55.44625687
HCC56_LARGE_INTESTINE,38.48934867
PK45H_PANCREAS,-18.86652121
YH13_CENTRAL_NERVOUS_SYSTEM,-23.66251373
SW1463_LARGE_INTESTINE,25.72422435
LI7_LIVER,-23.39621764
HSC2_UPPER_AERODIGESTIVE_TRACT,30.0468207
RT112_URINARY_TRACT,64.56220808
HUH1_LIVER,-25.01494898
JHH4_LIVER,-25.7605099
MALME3M_SKIN,-23.79781759
SNU387_LIVER,-29.39562195
HUH7_LIVER,-24.77829226
NCIH2170_LUNG,18.49068056
SNU182_LIVER,-5.989248119
VMRCRCW_KIDNEY,-20.6252574
GSU_STOMACH,45.66573507
KU1919_URINARY_TRACT,54.1131788
TE11_OESOPHAGUS,46.72729501
SF767_CENTRAL_NERVOUS_SYSTEM,63.77506941
NCIH716_LARGE_INTESTINE,-31.79693634
SNU423_LIVER,-32.82452744
TUHR4TKB_KIDNEY,-25.75287754
NCIH1792_LUNG,-33.09669206
EW8_BONE,-18.7824555
SNU46_UPPER_AERODIGESTIVE_TRACT,-3.616384264
TCCPAN2_PANCREAS,-6.174065749
BICR16_UPPER_AERODIGESTIVE_TRACT,23.39378606
SNB75_CENTRAL_NERVOUS_SYSTEM,-18.84254073
RKN_SOFT_TISSUE,-37.3049491
KE39_STOMACH,38.61782583
CALU1_LUNG,-18.84969421
CAL78_BONE,-19.8864468
SNU410_PANCREAS,-13.61872568
59M_OVARY,-36.79423476
NCIH2030_LUNG,-14.37745427
UMUC3_URINARY_TRACT,-39.07052092
KURAMOCHI_OVARY,5.298776638
OVISE_OVARY,33.1373748
ABC1_LUNG,41.82645821
BXPC3_PANCREAS,69.54851494
SNU761_LIVER,0.408318767
HEYA8_OVARY,-45.5625997
OE21_OESOPHAGUS,14.86624972
VMCUB1_URINARY_TRACT,70.68626944
HT1197_URINARY_TRACT,40.09203592
BHY_UPPER_AERODIGESTIVE_TRACT,75.18658711
IGR39_SKIN,-16.49169503
HT29_LARGE_INTESTINE,34.26805759
SIHA_CERVIX,-5.974603913
YKG1_CENTRAL_NERVOUS_SYSTEM,-17.75257876
T98G_CENTRAL_NERVOUS_SYSTEM,-33.43908748
MDAMB436_BREAST,-26.20286961
JHH2_LIVER,-10.80284788
UACC257_SKIN,-29.17609708
C32_SKIN,-30.56688252
JHOS4_OVARY,54.06890267
EPLC272H_LUNG,42.8549569
NCIH1437_LUNG,49.20107594
LN235_CENTRAL_NERVOUS_SYSTEM,-24.47646518
TM31_CENTRAL_NERVOUS_SYSTEM,-20.66930698
BC3C_URINARY_TRACT,-1.561785197
LCLC97TM1_LUNG,45.22521893
PATU8902_PANCREAS,30.88262548
SLR26_KIDNEY,-19.19844543
MIAPACA2_PANCREAS,-30.151262
TE6_OESOPHAGUS,42.61301891
PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,50.32357193
COV644_OVARY,35.82135708
RVH421_SKIN,-40.30001886
HS746T_STOMACH,-24.94577768
SNU1041_UPPER_AERODIGESTIVE_TRACT,60.68734135
JHH1_LIVER,44.5369263
MDAMB157_BREAST,-22.66829697
KNS42_CENTRAL_NERVOUS_SYSTEM,-37.73893018
SNU201_CENTRAL_NERVOUS_SYSTEM,-22.65723957
HCC1806_BREAST,45.29517799
LCLC103H_LUNG,-9.937724247
YD8_UPPER_AERODIGESTIVE_TRACT,5.916584375
HS944T_SKIN,-36.61069485
FU97_STOMACH,-19.11429473
KYSE520_OESOPHAGUS,28.70555653
NCIH441_LUNG,69.33295814
NCIH211_LUNG,9.253334675
JL1_PLEURA,-22.5811519
OVMANA_OVARY,0.259807908
TE1_OESOPHAGUS,62.43561917
NCIH28_PLEURA,-30.90599544
786O_KIDNEY,-42.26022569
SW620_LARGE_INTESTINE,-11.76801561
SUIT2_PANCREAS,-15.86622938
SF268_CENTRAL_NERVOUS_SYSTEM,-32.30780607
A2780_OVARY,-34.56704553
WM1799_SKIN,-29.04700469
CORL23_LUNG,44.1796121
OVTOKO_OVARY,-36.59941692
SKMES1_LUNG,-17.38860488
HUH6_LIVER,-6.870823874
LN443_CENTRAL_NERVOUS_SYSTEM,-24.40448059
LN464_CENTRAL_NERVOUS_SYSTEM,-38.29141555
SW1573_LUNG,-18.79245452
SW948_LARGE_INTESTINE,53.00925979
SNU1066_UPPER_AERODIGESTIVE_TRACT,66.44725914
SNU503_LARGE_INTESTINE,56.61421073
KMRC1_KIDNEY,-51.57722831
OV7_OVARY,-39.36839736
KYSE180_OESOPHAGUS,27.15347493
TE9_OESOPHAGUS,66.7955496
OVCAR8_OVARY,-22.44667895
DMS53_LUNG,23.12003326
HCC1395_BREAST,-17.80646621
NCIH2882_LUNG,-19.49384205
RMUGS_OVARY,50.96981752
EKVX_LUNG,-3.80744197
JIMT1_BREAST,59.14100858
CAOV3_OVARY,49.56894897
NCIH2291_LUNG,58.49977376
RMGI_OVARY,0.281557516
TCCSUP_URINARY_TRACT,0.658584046
HMC18_BREAST,-41.79487207
HT1376_URINARY_TRACT,72.12749399
HCC202_BREAST,67.83900305
PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT,30.00114872
JHH5_LIVER,-17.02840881
PECAPJ49_UPPER_AERODIGESTIVE_TRACT,44.51452892
SNU601_STOMACH,52.75799223
GB1_CENTRAL_NERVOUS_SYSTEM,-31.18747849
HEPG2_LIVER,-20.47400782
A253_SALIVARY_GLAND,63.72850599
SJSA1_BONE,-30.79068431
JMSU1_URINARY_TRACT,-24.8746983
GI1_CENTRAL_NERVOUS_SYSTEM,-28.60187466
A427_LUNG,-1.644700158
MKN74_STOMACH,49.6349036
LNZ308_CENTRAL_NERVOUS_SYSTEM,-47.9889768
YD38_UPPER_AERODIGESTIVE_TRACT,41.66598205
MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-26.99227523
SH10TC_STOMACH,-30.04897371
WM983B_SKIN,-33.50824287
MDAMB231_BREAST,-19.58953628
LK2_LUNG,-11.39229572
RERFLCAD2_LUNG,36.90698004
ONS76_CENTRAL_NERVOUS_SYSTEM,-5.093985003
KYSE30_OESOPHAGUS,61.67027681
HSC3_UPPER_AERODIGESTIVE_TRACT,28.48338256
NCIH2023_LUNG,-19.79367872
CAMA1_BREAST,60.60814706
KYSE70_OESOPHAGUS,-1.357965031
LXF289_LUNG,-15.58359741
A2058_SKIN,-35.98972221
SHP77_LUNG,-21.00290039
RERFLCAD1_LUNG,66.85834802
BFTC909_KIDNEY,-21.70771537
KATOIII_STOMACH,57.40980226
BICR22_UPPER_AERODIGESTIVE_TRACT,46.46678836
MCAS_OVARY,27.3361037
HS695T_SKIN,-19.01938601
NCIH446_LUNG,-26.88440777
HS936T_SKIN,-25.44858011
BFTC905_URINARY_TRACT,59.03752927
NB1_AUTONOMIC_GANGLIA,-35.52365821
COLO679_SKIN,-28.76664271
KYSE410_OESOPHAGUS,25.42504975
SKMEL30_SKIN,-32.60895312
SKOV3_OVARY,-6.453087124
HS939T_SKIN,-30.38404872
LN18_CENTRAL_NERVOUS_SYSTEM,-25.61221699
SW403_LARGE_INTESTINE,37.11966404
EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-17.8766722
SKMEL24_SKIN,-43.85429143
KYSE140_OESOPHAGUS,43.39826821
KYSE510_OESOPHAGUS,47.50009821
CAL12T_LUNG,56.20874128
WM793_SKIN,-30.9571388
HEC50B_ENDOMETRIUM,-19.8753436
RH30_SOFT_TISSUE,-30.61379993
UMUC1_URINARY_TRACT,41.28418152
GCT_SOFT_TISSUE,-34.48430471
YD15_SALIVARY_GLAND,36.98096864
NCIH322_LUNG,32.35941042
SCABER_URINARY_TRACT,29.19410912
HCC366_LUNG,1.811188849
NCIH2087_LUNG,59.27620281
HARA_LUNG,32.05849067
HGC27_STOMACH,-31.96284427
JHH7_LIVER,-28.47139744
MDAMB468_BREAST,52.34922869
MORCPR_LUNG,42.03959074
NCIH661_LUNG,-14.75048142
OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-32.61287285
KYSE150_OESOPHAGUS,53.57989872
CAL51_BREAST,-6.112036746
KNS62_LUNG,32.83997835
HCC1954_BREAST,65.85515435
HOP62_LUNG,-23.38549942
KMBC2_URINARY_TRACT,67.06440295
KYSE450_OESOPHAGUS,25.56389001
NCIH1048_LUNG,32.00711418
CHAGOK1_LUNG,47.74217885
NCIH1568_LUNG,44.06551632
HCC515_LUNG,-3.232506069
KYSE270_OESOPHAGUS,39.32662487
MDAMB415_BREAST,60.55426426
AGS_STOMACH,35.89666483
MELJUSO_SKIN,-31.9814874
IGR1_SKIN,-29.89299992
MDAMB435S_SKIN,-27.72969632
TOV21G_OVARY,-6.625534599
SF172_CENTRAL_NERVOUS_SYSTEM,31.55415975
SW1271_LUNG,-33.96586897
647V_URINARY_TRACT,38.46090273
SNU719_STOMACH,56.16344189
NCIH23_LUNG,-17.08327317
ES2_OVARY,-41.50958683
SNU349_KIDNEY,-20.82193421
MDAMB453_BREAST,27.05598519
NUGC3_STOMACH,32.72904405
NCIH2286_LUNG,-23.08328414
ESS1_ENDOMETRIUM,-16.94483094
IPC298_SKIN,-46.20989297
NCIH1573_LUNG,74.37380111
TE4_OESOPHAGUS,37.42934867
NCIH1339_LUNG,-25.9184585
NCIH2172_LUNG,-27.00250992
HT55_LARGE_INTESTINE,32.98536866
JHUEM1_ENDOMETRIUM,52.07561298
NCIH2110_LUNG,53.16778825
MDST8_LARGE_INTESTINE,-27.8000978
EFO27_OVARY,17.58241188
SKUT1_SOFT_TISSUE,-11.82336496
HEC1B_ENDOMETRIUM,-17.72204602
RKO_LARGE_INTESTINE,-13.13548387
HEC265_ENDOMETRIUM,27.49605156
OVK18_OVARY,-28.28961613
2313287_STOMACH,40.17543365
LOVO_LARGE_INTESTINE,29.56723552
LS180_LARGE_INTESTINE,53.64029001
SW48_LARGE_INTESTINE,62.29313223
CCK81_LARGE_INTESTINE,44.4208786
RL952_ENDOMETRIUM,71.59161887
COLO792_SKIN,-37.11161843
KM12_LARGE_INTESTINE,11.87308856
639V_URINARY_TRACT,-23.26077146
SNGM_ENDOMETRIUM,6.032954292
HCC2450_LUNG,-17.65961024
HUCCT1_BILIARY_TRACT,-0.072999466
LNCAPCLONEFGC_PROSTATE,32.65021485
EN_ENDOMETRIUM,-12.50964377
NCIH1155_LUNG,-25.24758479
HEC6_ENDOMETRIUM,35.08317118
HT115_LARGE_INTESTINE,39.0474309
MFE319_ENDOMETRIUM,23.37833478
JHUEM7_ENDOMETRIUM,-8.872534534
HEC59_ENDOMETRIUM,26.40128557
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-7.168198459
HEC251_ENDOMETRIUM,37.75318607
143B_BONE,-38.44467364
BT16_SOFT_TISSUE,-41.28842196
CHLA266_SOFT_TISSUE,-27.54022583
COV504_OVARY,2.42075571
CW9019_SOFT_TISSUE,-45.05778995
D425_CENTRAL_NERVOUS_SYSTEM,-30.32641348
D458_CENTRAL_NERVOUS_SYSTEM,-38.58156433
DLD1_LARGE_INTESTINE,31.35959551
F5_CENTRAL_NERVOUS_SYSTEM,-28.21638595
NCIH292_LUNG,46.49786796
JR_SOFT_TISSUE,-39.5170211
CCLFPEDS0001T_KIDNEY,-50.76137252
CCLFPEDS0003T_SOFT_TISSUE,-39.82017808
R262_CENTRAL_NERVOUS_SYSTEM,-21.85384878
RT11284_URINARY_TRACT,38.3814325
SCMCRM2_SOFT_TISSUE,-35.33322831
SKMEL2_SKIN,-35.99284142
SKPNDW_BONE,-29.13697286
SMSCTR_SOFT_TISSUE,-40.00194651
TC32_BONE,-10.33290387
TTC549_SOFT_TISSUE,-28.80662562
TTC642_SOFT_TISSUE,-23.56430238
UW228_CENTRAL_NERVOUS_SYSTEM,-25.44250224
WM2664_SKIN,-28.50435906
SW982_SOFT_TISSUE,-33.60973056
SYO1_SOFT_TISSUE,-33.08178179
YAMATO_SOFT_TISSUE,-29.22292775
BIN67_OVARY,-47.59613137
SCCOHT1_OVARY,-34.62571789
SCS214_SOFT_TISSUE,-43.91572364
TC106_BONE,-31.06769211
CHLA15_AUTONOMIC_GANGLIA,-41.24067296
COGN278_AUTONOMIC_GANGLIA,-33.8402767
COGN305_AUTONOMIC_GANGLIA,-36.08599039
NB1643_AUTONOMIC_GANGLIA,-46.63661893
8305C_THYROID,-32.27575425
PLCPRF5_LIVER,-37.16286489
CME1_SOFT_TISSUE,-23.15059283
A431_SKIN,42.78140141
ANGMCSS_CENTRAL_NERVOUS_SYSTEM,-32.24781925
BICR78_UPPER_AERODIGESTIVE_TRACT,39.38427973
C33A_CERVIX,-42.0581161
CASKI_CERVIX,20.30090548
COV413A_OVARY,37.74517498
DOTC24510_CERVIX,58.27022645
GIMEN_AUTONOMIC_GANGLIA,-47.28885433
GP5D_LARGE_INTESTINE,33.20887924
H103_UPPER_AERODIGESTIVE_TRACT,63.58002046
JOPACA1_PANCREAS,44.18798061
LAN2_AUTONOMIC_GANGLIA,-30.07706605
OCIC5X_OVARY,30.70887214
PA1_OVARY,-22.32774275
PACADD119_PANCREAS,50.69214656
PACADD137_PANCREAS,23.76072496
PACADD161_PANCREAS,49.86234591
PACADD165_PANCREAS,-26.6992622
PACADD188_PANCREAS,12.48334618
SUM149PT_BREAST,3.600704443
SUM159PT_BREAST,-50.97927146
SUM229PE_BREAST,25.15043743
SUM52PE_BREAST,20.88856203
SW756_CERVIX,-19.80750362
TO14_OVARY,7.546818286
UMUC13_URINARY_TRACT,-33.98940083
UMUC14_URINARY_TRACT,42.27974721
UMUC16_URINARY_TRACT,47.11642526
UMUC5_URINARY_TRACT,31.08602379
UMUC10_URINARY_TRACT,52.31892025
UMUC11_URINARY_TRACT,-40.12581977
UMUC6_URINARY_TRACT,16.81423153
UMUC7_URINARY_TRACT,60.96236144
UMUC9_URINARY_TRACT,44.57590882
TC205_BONE,-34.48591119
CCLFPEDS0008T_SOFT_TISSUE,-28.9035938
C10_LARGE_INTESTINE,54.03990866
C75_LARGE_INTESTINE,12.23002302
C80_LARGE_INTESTINE,-3.273569927
C84_LARGE_INTESTINE,23.67036455
CII_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-44.92804467
EGI1_BILIARY_TRACT,44.38527412
ESO26_OESOPHAGUS,31.55173082
FLO1_OESOPHAGUS,-31.00572234
H357_UPPER_AERODIGESTIVE_TRACT,51.02520921
H376_UPPER_AERODIGESTIVE_TRACT,-10.29693054
H413_UPPER_AERODIGESTIVE_TRACT,50.79063765
HKA1_SKIN,39.63206194
HMY1_SKIN,-38.89941072
HSC1_SKIN,50.72514721
HSC5_SKIN,57.84627959
HUO9_BONE,-38.35180519
JAR_PLACENTA,11.83315357
JEG3_PLACENTA,10.09895748
JMURTK2_SOFT_TISSUE,-40.72977768
KKU100_BILIARY_TRACT,-51.15949824
KKU213_BILIARY_TRACT,55.66452332
LS_AUTONOMIC_GANGLIA,-43.82527896
MCC13_SKIN,-35.82969751
MCC142_SKIN,-29.67025069
MCC26_SKIN,-28.19214467
MEL202_UVEA,-46.06625559
MERO14_PLEURA,-43.33667571
MERO82_PLEURA,-36.77874457
MM127_SKIN,-49.15127342
MM370_SKIN,-30.17731503
MM383_SKIN,-48.39116564
MM386_SKIN,-44.66430363
MM426_SKIN,-35.40260773
NOZ_LIVER,-17.3778381
NP5_CENTRAL_NERVOUS_SYSTEM,-30.56450434
NP8_CENTRAL_NERVOUS_SYSTEM,-29.18669783
OCUG1_BILIARY_TRACT,-22.8261155
ONDA9_CENTRAL_NERVOUS_SYSTEM,-35.58520843
PEA1_OVARY,-37.75458855
SISO_CERVIX,-10.77729923
SKGT2_STOMACH,7.798864019
SKGT4_OESOPHAGUS,12.40651405
SNU638_STOMACH,24.55220331
SUSA_TESTIS,-17.01184744
TFK1_BILIARY_TRACT,20.82276445
TGW_AUTONOMIC_GANGLIA,-41.84900284
VAESBJ_SOFT_TISSUE,-28.43680588
PFSK1_CENTRAL_NERVOUS_SYSTEM,-40.5812596
CAL72_BONE,-39.94286202
RH28_SOFT_TISSUE,-22.11930801
RHJT_SOFT_TISSUE,-24.65170311
TTC442_SOFT_TISSUE,-29.07108044
RH4_SOFT_TISSUE,-23.26312312
RH18DM_SOFT_TISSUE,-40.16893488
LPS6_SOFT_TISSUE,-52.09593747
LPS27_SOFT_TISSUE,-41.77153318
93T449_SOFT_TISSUE,-44.86477402
94T778_SOFT_TISSUE,-36.72922973
95T1000_SOFT_TISSUE,-47.48324729
LPS141_SOFT_TISSUE,-44.73273817
OS252_BONE,-37.02733531
ICC106_BILIARY_TRACT,25.37177236
ICC2_BILIARY_TRACT,45.02598468
ICC9_BILIARY_TRACT,15.84803262
SSP25_BILIARY_TRACT,-10.15327687
YSCCC_BILIARY_TRACT,62.66712803
CCSW1_BILIARY_TRACT,60.98202366
A375_SKIN_CJ1_RESISTANT,-41.71872653
A375_SKIN_CJ2_RESISTANT,-41.00363936
SKMEL19_SKIN,-40.13038242
MEL285_UVEA,-34.68956217
MEL290_UVEA,-16.14428946
