"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"32",1,"-1","Cell_No_1","dopamine receptor antagonist",-0.47847,-1.21,0.259,875,0.747
"33",1,"-1","Cell_No_1","estrogen receptor agonist",-0.56114,-1.4,0.137,1064,0.515
"34",1,"-1","Cell_No_1","estrogen receptor antagonist",0.51756,1.32,0.17,98,0.721
"35",1,"-1","Cell_No_1","FGFR inhibitor",0.31729,0.813,0.661,288,0.996
"36",1,"-1","Cell_No_1","FLT3 inhibitor",0.24323,0.627,0.906,299,1
"37",1,"-1","Cell_No_1","glucocorticoid receptor agonist",0.25862,0.673,0.868,182,1
"38",1,"-1","Cell_No_1","glutamate receptor antagonist",-0.65242,-1.65,0.0471,1011,0.337
"39",1,"-1","Cell_No_1","glycogen synthase kinase inhibitor",-0.3715,-0.939,0.51,1017,0.971
"40",1,"-1","Cell_No_1","growth factor receptor inhibitor",0.43387,1.11,0.35,351,0.791
"41",1,"-1","Cell_No_1","HCV inhibitor",-0.61656,-1.6,0.0584,1188,0.367
"42",1,"-1","Cell_No_1","HDAC inhibitor",-0.32689,-0.819,0.657,1201,0.918
"43",1,"-1","Cell_No_1","histamine receptor antagonist",0.23745,0.616,0.917,276,0.993
"44",1,"-1","Cell_No_1","histone lysine methyltransferase inhibitor",0.27637,0.686,0.824,979,1
"45",1,"-1","Cell_No_1","HMGCR inhibitor",-0.34897,-0.882,0.571,982,0.932
"46",1,"-1","Cell_No_1","HSP inhibitor",-0.2429,-0.615,0.898,325,1
"47",1,"-1","Cell_No_1","JAK inhibitor",0.31318,0.806,0.658,162,0.979
"48",1,"-1","Cell_No_1","KIT inhibitor",0.22098,0.558,0.954,486,1
"49",1,"-1","Cell_No_1","MDM inhibitor",0.52425,1.36,0.137,303,0.693
"50",1,"-1","Cell_No_1","MEK inhibitor",0.33675,0.871,0.573,401,0.908
"51",1,"-1","Cell_No_1","MET inhibitor",0.30039,0.757,0.726,214,1
"52",1,"-1","Cell_No_1","microtubule inhibitor",-0.35436,-0.919,0.546,1080,0.973
"53",1,"-1","Cell_No_1","mTOR inhibitor",0.42166,1.06,0.393,273,0.821
"54",1,"-1","Cell_No_1","NFkB pathway inhibitor",-0.34218,-0.871,0.594,953,0.884
"55",1,"-1","Cell_No_1","opioid receptor agonist",0.48432,1.25,0.219,224,0.623
"56",1,"-1","Cell_No_1","p38 MAPK inhibitor",-0.75654,-1.96,0.00569,1259,0.0887
"57",1,"-1","Cell_No_1","PARP inhibitor",0.34812,0.883,0.567,452,0.913
"58",1,"-1","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.24517,0.625,0.915,427,1
"59",1,"-1","Cell_No_1","phosphatase inhibitor",0.31188,0.766,0.745,116,1
"60",1,"-1","Cell_No_1","phosphodiesterase inhibitor",0.44631,1.14,0.286,295,0.769
"61",1,"-1","Cell_No_1","PI3K inhibitor",0.48936,1.26,0.198,33,0.688
"62",1,"-1","Cell_No_1","PLK inhibitor",0.61543,1.57,0.0668,114,0.593
"63",1,"-1","Cell_No_1","potassium channel blocker",-0.29387,-0.742,0.776,1053,0.988
"64",1,"-1","Cell_No_1","PPAR receptor agonist",0.20904,0.536,0.961,500,0.984
"65",1,"-1","Cell_No_1","progesterone receptor agonist",0.5484,1.38,0.143,123,0.807
"66",1,"-1","Cell_No_1","proteasome inhibitor",-0.39129,-1,0.438,1339,1
"67",1,"-1","Cell_No_1","protein synthesis inhibitor",0.47817,1.24,0.229,156,0.605
"68",1,"-1","Cell_No_1","protein tyrosine kinase inhibitor",0.48152,1.25,0.195,509,0.623
"69",1,"-1","Cell_No_1","RAF inhibitor",-0.22274,-0.564,0.939,837,0.995
"70",1,"-1","Cell_No_1","RET tyrosine kinase inhibitor",-0.20237,-0.514,0.987,908,0.997
"71",1,"-1","Cell_No_1","retinoid receptor agonist",-0.51527,-1.32,0.193,912,0.622
"72",1,"-1","Cell_No_1","ribonucleotide reductase inhibitor",-0.33967,-0.847,0.639,1182,0.897
"73",1,"-1","Cell_No_1","serotonin receptor agonist",-0.48385,-1.2,0.25,1327,0.714
"74",1,"-1","Cell_No_1","serotonin receptor antagonist",0.34767,0.883,0.557,220,0.913
"75",1,"-1","Cell_No_1","sodium channel blocker",-0.33819,-0.871,0.607,1088,0.884
"76",1,"-1","Cell_No_1","src inhibitor",-0.24221,-0.608,0.908,994,0.984
"77",1,"-1","Cell_No_1","sterol demethylase inhibitor",0.5697,1.47,0.108,370,0.76
"78",1,"-1","Cell_No_1","SYK inhibitor",-0.373,-0.944,0.522,1151,1
"79",1,"-1","Cell_No_1","TGF beta receptor inhibitor",0.63726,1.63,0.0443,197,0.554
"80",1,"-1","Cell_No_1","thymidylate synthase inhibitor",-0.38096,-0.973,0.46,1349,1
"81",1,"-1","Cell_No_1","topoisomerase inhibitor",0.43101,1.07,0.344,244,0.839
"82",1,"-1","Cell_No_1","tubulin polymerization inhibitor",-0.3253,-0.817,0.69,1019,0.891
"83",1,"-1","Cell_No_1","tyrosine kinase inhibitor",0.21085,0.535,0.964,509,0.963
"84",1,"-1","Cell_No_1","VEGFR inhibitor",0.25563,0.655,0.866,141,1
"85",1,"-1","Cell_No_1","vitamin D receptor agonist",0.67868,1.76,0.0297,174,1
"86",1,"-1","Cell_No_1","25_random_drugs",-0.81768,-2.07,0,1123,0.057
"87",1,"-0.75","Cell_No_1","EGFR inhibitor",0.28228,0.745,0.731,334,1
"88",1,"-0.75","Cell_No_1","Abl kinase inhibitor",-0.51896,-1.33,0.164,1085,0.628
"89",1,"-0.75","Cell_No_1","acetylcholine receptor agonist",-0.64304,-1.6,0.0454,1122,0.541
"90",1,"-0.75","Cell_No_1","acetylcholine receptor antagonist",-0.75014,-1.9,0.00571,1330,0.152
"91",1,"-0.75","Cell_No_1","adenosine receptor antagonist",-0.36441,-0.91,0.537,1314,1
"92",1,"-0.75","Cell_No_1","adrenergic receptor agonist",-0.29741,-0.749,0.751,1198,0.99
"93",1,"-0.75","Cell_No_1","adrenergic receptor antagonist",0.20166,0.53,0.973,308,0.986
"94",1,"-0.75","Cell_No_1","AKT inhibitor",0.50084,1.28,0.189,540,0.672
"95",1,"-0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.52259,1.34,0.152,202,0.772
"96",1,"-0.75","Cell_No_1","androgen receptor antagonist",-0.62275,-1.57,0.0484,1257,0.415
"97",1,"-0.75","Cell_No_1","antioxidant",0.3577,0.91,0.535,339,0.966
"98",1,"-0.75","Cell_No_1","AP inhibitor",0.5619,1.41,0.138,392,0.862
"99",1,"-0.75","Cell_No_1","ATPase inhibitor",0.24945,0.634,0.892,398,1
"100",1,"-0.75","Cell_No_1","Aurora kinase inhibitor",-0.24648,-0.625,0.888,902,0.974
"101",1,"-0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.37239,0.956,0.501,193,0.974
"102",1,"-0.75","Cell_No_1","bacterial DNA gyrase inhibitor",-0.60008,-1.53,0.0803,1152,0.424
"103",1,"-0.75","Cell_No_1","BCL inhibitor",-0.37858,-0.966,0.494,983,1
"104",1,"-0.75","Cell_No_1","Bcr.Abl kinase inhibitor",-0.59629,-1.52,0.0762,1085,0.389
"105",1,"-0.75","Cell_No_1","benzodiazepine receptor agonist",0.3984,1.01,0.441,91,0.887
"106",1,"-0.75","Cell_No_1","bromodomain inhibitor",0.65521,1.67,0.0402,363,0.605
"107",1,"-0.75","Cell_No_1","calcium channel blocker",0.34845,0.906,0.554,413,0.908
"108",1,"-0.75","Cell_No_1","CC chemokine receptor antagonist",0.66864,1.71,0.0391,332,1
"109",1,"-0.75","Cell_No_1","CDK inhibitor",-0.28601,-0.727,0.792,1208,0.903
"110",1,"-0.75","Cell_No_1","CHK inhibitor",-0.34703,-0.877,0.59,978,0.893
"111",1,"-0.75","Cell_No_1","cyclooxygenase inhibitor",0.25793,0.655,0.868,185,1
"112",1,"-0.75","Cell_No_1","cytochrome P450 inhibitor",0.41315,1.07,0.354,151,0.834
"113",1,"-0.75","Cell_No_1","DNA alkylating agent",-0.44135,-1.13,0.292,1048,0.833
"114",1,"-0.75","Cell_No_1","DNA inhibitor",-0.28626,-0.734,0.773,1213,0.95
"115",1,"-0.75","Cell_No_1","DNA methyltransferase inhibitor",-0.26742,-0.689,0.847,1168,0.928
"116",1,"-0.75","Cell_No_1","DNA polymerase inhibitor",0.26835,0.674,0.854,416,1
"117",1,"-0.75","Cell_No_1","DNA synthesis inhibitor",0.50579,1.28,0.199,63,0.672
"118",1,"-0.75","Cell_No_1","dopamine receptor antagonist",-0.47038,-1.17,0.284,875,0.803
"119",1,"-0.75","Cell_No_1","estrogen receptor agonist",-0.33718,-0.845,0.616,1066,0.857
"120",1,"-0.75","Cell_No_1","estrogen receptor antagonist",0.51756,1.31,0.164,98,0.776
"121",1,"-0.75","Cell_No_1","FGFR inhibitor",0.31729,0.802,0.685,288,1
"122",1,"-0.75","Cell_No_1","FLT3 inhibitor",0.24323,0.604,0.898,299,0.999
"123",1,"-0.75","Cell_No_1","glucocorticoid receptor agonist",0.25862,0.666,0.851,182,1
"124",1,"-0.75","Cell_No_1","glutamate receptor antagonist",-0.56399,-1.43,0.107,1012,0.493
"125",1,"-0.75","Cell_No_1","glycogen synthase kinase inhibitor",-0.37224,-0.935,0.532,1018,1
"126",1,"-0.75","Cell_No_1","growth factor receptor inhibitor",0.43312,1.12,0.301,352,0.805
"127",1,"-0.75","Cell_No_1","HCV inhibitor",-0.61879,-1.57,0.0796,1191,0.415
"128",1,"-0.75","Cell_No_1","HDAC inhibitor",-0.28327,-0.731,0.796,1094,0.925
"129",1,"-0.75","Cell_No_1","histamine receptor antagonist",0.33605,0.857,0.599,276,0.949
"130",1,"-0.75","Cell_No_1","histone lysine methyltransferase inhibitor",0.27712,0.705,0.812,978,1
"131",1,"-0.75","Cell_No_1","HMGCR inhibitor",-0.34822,-0.901,0.55,981,0.96
"132",1,"-0.75","Cell_No_1","HSP inhibitor",-0.24365,-0.623,0.911,326,0.949
"133",1,"-0.75","Cell_No_1","JAK inhibitor",0.31318,0.798,0.679,162,1
"134",1,"-0.75","Cell_No_1","KIT inhibitor",0.22023,0.556,0.956,487,1
"135",1,"-0.75","Cell_No_1","MDM inhibitor",0.52425,1.34,0.156,303,0.772
"136",1,"-0.75","Cell_No_1","MEK inhibitor",0.336,0.874,0.588,402,0.945
"137",1,"-0.75","Cell_No_1","MET inhibitor",0.30039,0.771,0.707,214,0.995
"138",1,"-0.75","Cell_No_1","microtubule inhibitor",-0.3566,-0.892,0.562,1083,0.938
"139",1,"-0.75","Cell_No_1","mTOR inhibitor",0.42166,1.06,0.395,273,0.817
"140",1,"-0.75","Cell_No_1","NFkB pathway inhibitor",-0.34143,-0.871,0.582,952,0.87
"141",1,"-0.75","Cell_No_1","opioid receptor agonist",0.48432,1.26,0.204,224,0.669
"142",1,"-0.75","Cell_No_1","p38 MAPK inhibitor",-0.76146,-1.91,0.00576,1261,0.282
"143",1,"-0.75","Cell_No_1","PARP inhibitor",0.34737,0.906,0.575,453,0.908
"144",1,"-0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.24442,0.623,0.884,428,1
"145",1,"-0.75","Cell_No_1","phosphatase inhibitor",0.31188,0.781,0.708,116,1
"146",1,"-0.75","Cell_No_1","phosphodiesterase inhibitor",0.44631,1.12,0.316,295,0.805
"147",1,"-0.75","Cell_No_1","PI3K inhibitor",0.50886,1.28,0.198,33,0.672
"148",1,"-0.75","Cell_No_1","PLK inhibitor",0.61543,1.56,0.0606,114,0.64
"149",1,"-0.75","Cell_No_1","potassium channel blocker",-0.29536,-0.745,0.757,1055,0.964
"150",1,"-0.75","Cell_No_1","PPAR receptor agonist",0.2083,0.527,0.946,501,0.967
"151",1,"-0.75","Cell_No_1","progesterone receptor agonist",0.5484,1.39,0.138,123,0.815
"152",1,"-0.75","Cell_No_1","proteasome inhibitor",-0.39129,-1.03,0.398,1339,1
"153",1,"-0.75","Cell_No_1","protein synthesis inhibitor",0.47817,1.23,0.22,156,0.65
"154",1,"-0.75","Cell_No_1","protein tyrosine kinase inhibitor",0.48077,1.23,0.209,510,0.65
"155",1,"-0.75","Cell_No_1","RAF inhibitor",-0.35493,-0.915,0.525,1318,1
"156",1,"-0.75","Cell_No_1","RET tyrosine kinase inhibitor",-0.20163,-0.517,0.977,907,0.972
"157",1,"-0.75","Cell_No_1","retinoid receptor agonist",-0.51452,-1.31,0.167,911,0.609
"158",1,"-0.75","Cell_No_1","ribonucleotide reductase inhibitor",-0.34191,-0.87,0.584,1185,0.84
"159",1,"-0.75","Cell_No_1","serotonin receptor agonist",-0.48533,-1.23,0.222,1329,0.727
"160",1,"-0.75","Cell_No_1","serotonin receptor antagonist",0.37074,0.938,0.527,220,0.94
"161",1,"-0.75","Cell_No_1","sodium channel blocker",-0.34118,-0.883,0.585,1092,0.917
"162",1,"-0.75","Cell_No_1","src inhibitor",-0.24221,-0.612,0.921,994,0.933
"163",1,"-0.75","Cell_No_1","sterol demethylase inhibitor",0.56896,1.45,0.0954,371,0.858
"164",1,"-0.75","Cell_No_1","SYK inhibitor",-0.37597,-0.946,0.517,1155,1
"165",1,"-0.75","Cell_No_1","TGF beta receptor inhibitor",0.63726,1.61,0.0479,197,0.623
"166",1,"-0.75","Cell_No_1","thymidylate synthase inhibitor",0.36167,0.938,0.51,133,0.94
"167",1,"-0.75","Cell_No_1","topoisomerase inhibitor",0.43101,1.09,0.341,244,0.832
"168",1,"-0.75","Cell_No_1","tubulin polymerization inhibitor",-0.35899,-0.907,0.551,1113,0.992
"169",1,"-0.75","Cell_No_1","tyrosine kinase inhibitor",0.2101,0.538,0.965,510,1
"170",1,"-0.75","Cell_No_1","VEGFR inhibitor",0.25563,0.637,0.883,141,1
"171",1,"-0.75","Cell_No_1","vitamin D receptor agonist",0.67868,1.7,0.0333,174,0.775
"172",1,"-0.75","Cell_No_1","25_random_drugs",-0.71517,-1.79,0.0153,1049,0.241
"173",1,"-0.5","Cell_No_1","EGFR inhibitor",0.28228,0.704,0.814,334,1
"174",1,"-0.5","Cell_No_1","Abl kinase inhibitor",-0.5212,-1.33,0.168,1088,0.652
"175",1,"-0.5","Cell_No_1","acetylcholine receptor agonist",-0.66698,-1.74,0.0266,1133,0.35
"176",1,"-0.5","Cell_No_1","acetylcholine receptor antagonist",-0.75385,-1.95,0.00615,1335,0.226
"177",1,"-0.5","Cell_No_1","adenosine receptor antagonist",-0.36888,-0.94,0.498,1320,0.939
"178",1,"-0.5","Cell_No_1","adrenergic receptor agonist",-0.40294,-1.02,0.39,1304,0.954
"179",1,"-0.5","Cell_No_1","adrenergic receptor antagonist",-0.26095,-0.658,0.855,1066,0.99
"180",1,"-0.5","Cell_No_1","AKT inhibitor",0.49935,1.24,0.223,542,0.579
"181",1,"-0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.52259,1.34,0.143,202,0.68
"182",1,"-0.5","Cell_No_1","androgen receptor antagonist",-0.62573,-1.58,0.0621,1261,0.353
"183",1,"-0.5","Cell_No_1","antioxidant",0.3577,0.908,0.533,339,0.885
"184",1,"-0.5","Cell_No_1","AP inhibitor",0.56115,1.44,0.115,393,0.863
"185",1,"-0.5","Cell_No_1","ATPase inhibitor",0.24871,0.641,0.906,399,0.988
"186",1,"-0.5","Cell_No_1","Aurora kinase inhibitor",-0.20409,-0.527,0.972,873,0.967
"187",1,"-0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.37239,0.954,0.468,193,0.923
"188",1,"-0.5","Cell_No_1","bacterial DNA gyrase inhibitor",-0.60156,-1.49,0.0972,1154,0.406
"189",1,"-0.5","Cell_No_1","BCL inhibitor",-0.38156,-0.985,0.451,987,0.983
"190",1,"-0.5","Cell_No_1","Bcr.Abl kinase inhibitor",-0.59853,-1.54,0.0633,1088,0.369
"191",1,"-0.5","Cell_No_1","benzodiazepine receptor agonist",0.3984,1.02,0.442,91,0.817
"192",1,"-0.5","Cell_No_1","bromodomain inhibitor",0.65447,1.69,0.0341,364,0.534
"193",1,"-0.5","Cell_No_1","calcium channel blocker",0.34696,0.887,0.587,415,0.898
"194",1,"-0.5","Cell_No_1","CC chemokine receptor antagonist",0.66864,1.69,0.038,332,0.534
"195",1,"-0.5","Cell_No_1","CDK inhibitor",-0.28676,-0.741,0.765,1209,0.961
"196",1,"-0.5","Cell_No_1","CHK inhibitor",-0.35001,-0.898,0.575,982,0.903
"197",1,"-0.5","Cell_No_1","cyclooxygenase inhibitor",0.3511,0.913,0.561,185,0.906
"198",1,"-0.5","Cell_No_1","cytochrome P450 inhibitor",0.41315,1.03,0.396,151,0.831
"199",1,"-0.5","Cell_No_1","DNA alkylating agent",-0.4436,-1.12,0.317,1051,0.824
"200",1,"-0.5","Cell_No_1","DNA inhibitor",-0.28701,-0.722,0.785,1214,0.962
"201",1,"-0.5","Cell_No_1","DNA methyltransferase inhibitor",-0.2689,-0.69,0.836,1170,0.977
"202",1,"-0.5","Cell_No_1","DNA polymerase inhibitor",0.36904,0.925,0.539,418,0.915
"203",1,"-0.5","Cell_No_1","DNA synthesis inhibitor",0.50579,1.29,0.186,63,0.682
"204",1,"-0.5","Cell_No_1","dopamine receptor antagonist",-0.47261,-1.21,0.243,877,0.676
"205",1,"-0.5","Cell_No_1","estrogen receptor agonist",-0.51319,-1.3,0.188,1069,0.595
"206",1,"-0.5","Cell_No_1","estrogen receptor antagonist",0.51756,1.31,0.18,98,0.692
"207",1,"-0.5","Cell_No_1","FGFR inhibitor",0.31654,0.814,0.633,289,0.927
"208",1,"-0.5","Cell_No_1","FLT3 inhibitor",0.24248,0.614,0.89,300,0.97
"209",1,"-0.5","Cell_No_1","glucocorticoid receptor agonist",0.25862,0.668,0.889,182,1
"210",1,"-0.5","Cell_No_1","glutamate receptor antagonist",-0.65138,-1.68,0.0422,1014,0.366
"211",1,"-0.5","Cell_No_1","glycogen synthase kinase inhibitor",-0.37373,-0.975,0.494,1020,0.955
"212",1,"-0.5","Cell_No_1","growth factor receptor inhibitor",0.43312,1.09,0.355,352,0.813
"213",1,"-0.5","Cell_No_1","HCV inhibitor",-0.61954,-1.6,0.0567,1192,0.375
"214",1,"-0.5","Cell_No_1","HDAC inhibitor",-0.29726,-0.746,0.754,1097,0.984
"215",1,"-0.5","Cell_No_1","histamine receptor antagonist",0.27669,0.694,0.814,277,0.996
"216",1,"-0.5","Cell_No_1","histone lysine methyltransferase inhibitor",0.27415,0.694,0.817,982,0.996
"217",1,"-0.5","Cell_No_1","HMGCR inhibitor",-0.3512,-0.899,0.577,985,0.94
"218",1,"-0.5","Cell_No_1","HSP inhibitor",-0.24365,-0.627,0.904,326,0.997
"219",1,"-0.5","Cell_No_1","JAK inhibitor",0.31318,0.814,0.69,162,0.927
"220",1,"-0.5","Cell_No_1","KIT inhibitor",0.21874,0.554,0.95,489,0.995
"221",1,"-0.5","Cell_No_1","MDM inhibitor",0.5235,1.36,0.144,304,0.696
"222",1,"-0.5","Cell_No_1","MEK inhibitor",0.33525,0.846,0.635,403,0.923
"223",1,"-0.5","Cell_No_1","MET inhibitor",0.29964,0.763,0.732,215,0.964
"224",1,"-0.5","Cell_No_1","microtubule inhibitor",-0.35884,-0.913,0.549,1086,0.954
"225",1,"-0.5","Cell_No_1","mTOR inhibitor",0.4209,1.06,0.396,274,0.803
"226",1,"-0.5","Cell_No_1","NFkB pathway inhibitor",-0.34442,-0.874,0.576,956,0.88
"227",1,"-0.5","Cell_No_1","opioid receptor agonist",0.48358,1.25,0.191,225,0.631
"228",1,"-0.5","Cell_No_1","p38 MAPK inhibitor",-0.67627,-1.75,0.0268,1265,0.496
"229",1,"-0.5","Cell_No_1","PARP inhibitor",0.34588,0.884,0.586,455,0.875
"230",1,"-0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.24292,0.619,0.895,430,0.988
"231",1,"-0.5","Cell_No_1","phosphatase inhibitor",0.31188,0.789,0.701,116,0.945
"232",1,"-0.5","Cell_No_1","phosphodiesterase inhibitor",0.44556,1.14,0.283,296,0.739
"233",1,"-0.5","Cell_No_1","PI3K inhibitor",0.49285,1.26,0.194,33,0.653
"234",1,"-0.5","Cell_No_1","PLK inhibitor",0.61543,1.56,0.0838,114,0.624
"235",1,"-0.5","Cell_No_1","potassium channel blocker",-0.29759,-0.775,0.735,1058,1
"236",1,"-0.5","Cell_No_1","PPAR receptor agonist",0.20681,0.531,0.968,503,0.966
"237",1,"-0.5","Cell_No_1","progesterone receptor agonist",0.5484,1.39,0.143,123,0.78
"238",1,"-0.5","Cell_No_1","proteasome inhibitor",-0.39576,-1.02,0.422,1345,0.954
"239",1,"-0.5","Cell_No_1","protein synthesis inhibitor",0.47817,1.24,0.236,156,0.579
"240",1,"-0.5","Cell_No_1","protein tyrosine kinase inhibitor",0.47928,1.26,0.21,512,0.653
"241",1,"-0.5","Cell_No_1","RAF inhibitor",-0.24251,-0.624,0.887,839,0.973
"242",1,"-0.5","Cell_No_1","RET tyrosine kinase inhibitor",-0.20386,-0.527,0.959,910,0.967
"243",1,"-0.5","Cell_No_1","retinoid receptor agonist",-0.51676,-1.31,0.168,914,0.63
"244",1,"-0.5","Cell_No_1","ribonucleotide reductase inhibitor",-0.34265,-0.86,0.628,1186,0.875
"245",1,"-0.5","Cell_No_1","serotonin receptor agonist",-0.48831,-1.25,0.213,1333,0.647
"246",1,"-0.5","Cell_No_1","serotonin receptor antagonist",0.36789,0.931,0.548,221,0.937
"247",1,"-0.5","Cell_No_1","sodium channel blocker",-0.34342,-0.886,0.562,1095,0.891
"248",1,"-0.5","Cell_No_1","src inhibitor",-0.24445,-0.615,0.911,997,0.956
"249",1,"-0.5","Cell_No_1","sterol demethylase inhibitor",0.56822,1.42,0.104,372,0.796
"250",1,"-0.5","Cell_No_1","SYK inhibitor",-0.37746,-0.97,0.457,1157,0.917
"251",1,"-0.5","Cell_No_1","TGF beta receptor inhibitor",0.63726,1.66,0.0493,197,0.477
"252",1,"-0.5","Cell_No_1","thymidylate synthase inhibitor",0.53828,1.38,0.146,285,0.72
"253",1,"-0.5","Cell_No_1","topoisomerase inhibitor",0.43026,1.08,0.359,245,0.797
"254",1,"-0.5","Cell_No_1","tubulin polymerization inhibitor",-0.29186,-0.752,0.763,1023,1
"255",1,"-0.5","Cell_No_1","tyrosine kinase inhibitor",0.20859,0.544,0.967,512,0.979
"256",1,"-0.5","Cell_No_1","VEGFR inhibitor",0.25563,0.644,0.878,141,1
"257",1,"-0.5","Cell_No_1","vitamin D receptor agonist",0.67868,1.72,0.0244,174,1
"258",1,"-0.5","Cell_No_1","25_random_drugs",-0.63279,-1.63,0.0502,1206,0.387
"259",1,"-0.25","Cell_No_1","EGFR inhibitor",0.28152,0.718,0.81,335,1
"260",1,"-0.25","Cell_No_1","Abl kinase inhibitor",-0.52419,-1.35,0.144,1092,0.658
"261",1,"-0.25","Cell_No_1","acetylcholine receptor agonist",-0.63769,-1.66,0.0519,1117,0.536
"262",1,"-0.25","Cell_No_1","acetylcholine receptor antagonist",-0.7546,-1.98,0.00581,1336,0.16
"263",1,"-0.25","Cell_No_1","adenosine receptor antagonist",-0.36962,-0.923,0.513,1321,1
"264",1,"-0.25","Cell_No_1","adrenergic receptor agonist",-0.31811,-0.809,0.663,1319,0.919
"265",1,"-0.25","Cell_No_1","adrenergic receptor antagonist",0.2084,0.538,0.965,309,1
"266",1,"-0.25","Cell_No_1","AKT inhibitor",0.49711,1.26,0.212,545,0.723
"267",1,"-0.25","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.5211,1.33,0.167,204,0.733
"268",1,"-0.25","Cell_No_1","androgen receptor antagonist",-0.62647,-1.59,0.0495,1262,0.449
"269",1,"-0.25","Cell_No_1","antioxidant",0.35696,0.9,0.561,340,0.988
"270",1,"-0.25","Cell_No_1","AP inhibitor",0.56115,1.43,0.107,393,0.695
"271",1,"-0.25","Cell_No_1","ATPase inhibitor",0.24871,0.638,0.913,399,1
"272",1,"-0.25","Cell_No_1","Aurora kinase inhibitor",-0.17279,-0.448,1,880,0.993
"273",1,"-0.25","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.37203,0.955,0.498,4,0.939
"274",1,"-0.25","Cell_No_1","bacterial DNA gyrase inhibitor",-0.60454,-1.54,0.0769,1158,0.352
"275",1,"-0.25","Cell_No_1","BCL inhibitor",-0.38528,-0.987,0.436,992,1
"276",1,"-0.25","Cell_No_1","Bcr.Abl kinase inhibitor",-0.60151,-1.55,0.076,1092,0.388
