"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"43",1,"-1","Cell_No_1","histamine receptor antagonist",-0.46449,-1.18,0.271,859,0.972
"44",1,"-1","Cell_No_1","histone lysine methyltransferase inhibitor",-0.65844,-1.65,0.0419,1078,0.423
"45",1,"-1","Cell_No_1","HMGCR inhibitor",-0.20074,-0.505,0.975,270,0.993
"46",1,"-1","Cell_No_1","HSP inhibitor",0.48113,1.28,0.176,185,0.781
"47",1,"-1","Cell_No_1","JAK inhibitor",-0.46407,-1.14,0.312,1229,0.861
"48",1,"-1","Cell_No_1","KIT inhibitor",-0.33277,-0.84,0.644,1074,0.989
"49",1,"-1","Cell_No_1","MDM inhibitor",0.56208,1.51,0.0909,595,0.948
"50",1,"-1","Cell_No_1","MEK inhibitor",-0.24079,-0.611,0.904,1243,1
"51",1,"-1","Cell_No_1","MET inhibitor",-0.31918,-0.804,0.725,1179,0.927
"52",1,"-1","Cell_No_1","microtubule inhibitor",0.22007,0.592,0.93,221,1
"53",1,"-1","Cell_No_1","mTOR inhibitor",0.31661,0.834,0.652,143,0.927
"54",1,"-1","Cell_No_1","NFkB pathway inhibitor",-0.37896,-0.952,0.497,1115,1
"55",1,"-1","Cell_No_1","opioid receptor agonist",0.51592,1.37,0.131,288,0.67
"56",1,"-1","Cell_No_1","p38 MAPK inhibitor",0.27493,0.712,0.811,451,1
"57",1,"-1","Cell_No_1","PARP inhibitor",-0.46175,-1.16,0.286,1184,0.909
"58",1,"-1","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.20678,-0.519,0.97,1047,1
"59",1,"-1","Cell_No_1","phosphatase inhibitor",-0.64386,-1.63,0.0472,1085,0.39
"60",1,"-1","Cell_No_1","phosphodiesterase inhibitor",-0.39236,-0.984,0.445,982,1
"61",1,"-1","Cell_No_1","PI3K inhibitor",-0.29752,-0.738,0.772,1156,0.991
"62",1,"-1","Cell_No_1","PLK inhibitor",0.3054,0.82,0.661,171,0.912
"63",1,"-1","Cell_No_1","potassium channel blocker",-0.62297,-1.56,0.0532,1158,0.422
"64",1,"-1","Cell_No_1","PPAR receptor agonist",-0.28125,-0.708,0.807,378,0.967
"65",1,"-1","Cell_No_1","progesterone receptor agonist",-0.40753,-1.04,0.391,1138,0.938
"66",1,"-1","Cell_No_1","proteasome inhibitor",0.5123,1.4,0.123,24,0.707
"67",1,"-1","Cell_No_1","protein synthesis inhibitor",0.34012,0.893,0.534,44,0.996
"68",1,"-1","Cell_No_1","protein tyrosine kinase inhibitor",-0.429,-1.09,0.349,849,0.897
"69",1,"-1","Cell_No_1","RAF inhibitor",0.38966,1.03,0.386,322,0.908
"70",1,"-1","Cell_No_1","RET tyrosine kinase inhibitor",0.43535,1.17,0.267,357,0.785
"71",1,"-1","Cell_No_1","retinoid receptor agonist",0.56038,1.48,0.109,352,0.798
"72",1,"-1","Cell_No_1","ribonucleotide reductase inhibitor",-0.33699,-0.832,0.627,936,0.977
"73",1,"-1","Cell_No_1","serotonin receptor agonist",-0.25007,-0.635,0.88,1170,1
"74",1,"-1","Cell_No_1","serotonin receptor antagonist",-0.37843,-0.952,0.52,1202,1
"75",1,"-1","Cell_No_1","sodium channel blocker",-0.34387,-0.853,0.61,957,1
"76",1,"-1","Cell_No_1","src inhibitor",0.37489,0.994,0.439,1,0.93
"77",1,"-1","Cell_No_1","sterol demethylase inhibitor",0.25046,0.677,0.863,99,0.999
"78",1,"-1","Cell_No_1","SYK inhibitor",-0.79912,-2.01,0,1229,0.122
"79",1,"-1","Cell_No_1","TGF beta receptor inhibitor",-0.48115,-1.19,0.264,817,1
"80",1,"-1","Cell_No_1","thymidylate synthase inhibitor",0.33822,0.891,0.549,187,0.947
"81",1,"-1","Cell_No_1","topoisomerase inhibitor",-0.40525,-1.03,0.437,1146,0.927
"82",1,"-1","Cell_No_1","tubulin polymerization inhibitor",-0.32965,-0.817,0.667,1149,0.929
"83",1,"-1","Cell_No_1","tyrosine kinase inhibitor",-0.23338,-0.577,0.916,849,1
"84",1,"-1","Cell_No_1","VEGFR inhibitor",0.22163,0.575,0.93,158,0.968
"85",1,"-1","Cell_No_1","vitamin D receptor agonist",-0.43702,-1.12,0.318,945,0.866
"86",1,"-1","Cell_No_1","50_random_drugs",-0.79236,-2,0.00178,1100,0.0684
"87",1,"-0.75","Cell_No_1","EGFR inhibitor",-0.19214,-0.486,0.982,1057,0.982
"88",1,"-0.75","Cell_No_1","Abl kinase inhibitor",0.41958,1.09,0.344,170,1
"89",1,"-0.75","Cell_No_1","acetylcholine receptor agonist",0.36209,0.969,0.461,125,1
"90",1,"-0.75","Cell_No_1","acetylcholine receptor antagonist",0.28188,0.727,0.78,285,1
"91",1,"-0.75","Cell_No_1","adenosine receptor antagonist",0.43736,1.16,0.294,220,1
"92",1,"-0.75","Cell_No_1","adrenergic receptor agonist",0.26198,0.686,0.814,226,1
"93",1,"-0.75","Cell_No_1","adrenergic receptor antagonist",0.22223,0.581,0.964,344,0.989
"94",1,"-0.75","Cell_No_1","AKT inhibitor",0.32969,0.89,0.57,55,1
"95",1,"-0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.33243,0.844,0.632,261,1
"96",1,"-0.75","Cell_No_1","androgen receptor antagonist",0.80586,2.12,0.00708,198,0.0705
"97",1,"-0.75","Cell_No_1","antioxidant",-0.24602,-0.619,0.895,901,1
"98",1,"-0.75","Cell_No_1","AP inhibitor",-0.46285,-1.17,0.273,1245,0.996
"99",1,"-0.75","Cell_No_1","ATPase inhibitor",-0.43159,-1.09,0.334,1220,0.832
"100",1,"-0.75","Cell_No_1","Aurora kinase inhibitor",-0.24096,-0.613,0.919,1334,1
"101",1,"-0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.53978,-1.38,0.133,1187,0.781
"102",1,"-0.75","Cell_No_1","bacterial DNA gyrase inhibitor",-0.34693,-0.873,0.577,1300,0.96
"103",1,"-0.75","Cell_No_1","BCL inhibitor",-0.30035,-0.763,0.732,1100,1
"104",1,"-0.75","Cell_No_1","Bcr.Abl kinase inhibitor",0.19239,0.503,0.981,1093,1
"105",1,"-0.75","Cell_No_1","benzodiazepine receptor agonist",-0.35021,-0.877,0.6,1041,1
"106",1,"-0.75","Cell_No_1","bromodomain inhibitor",0.47697,1.24,0.221,118,0.884
"107",1,"-0.75","Cell_No_1","calcium channel blocker",0.5405,1.43,0.118,222,0.868
"108",1,"-0.75","Cell_No_1","CC chemokine receptor antagonist",0.18676,0.495,0.981,1100,0.98
"109",1,"-0.75","Cell_No_1","CDK inhibitor",0.38847,0.998,0.445,314,1
"110",1,"-0.75","Cell_No_1","CHK inhibitor",-0.54461,-1.34,0.154,1161,0.804
"111",1,"-0.75","Cell_No_1","cyclooxygenase inhibitor",-0.44539,-1.13,0.301,1189,0.867
"112",1,"-0.75","Cell_No_1","cytochrome P450 inhibitor",0.33808,0.905,0.549,11,1
"113",1,"-0.75","Cell_No_1","DNA alkylating agent",-0.33621,-0.857,0.598,1128,0.963
"114",1,"-0.75","Cell_No_1","DNA inhibitor",-0.28276,-0.714,0.794,950,1
"115",1,"-0.75","Cell_No_1","DNA methyltransferase inhibitor",-0.6211,-1.55,0.0615,978,0.488
"116",1,"-0.75","Cell_No_1","DNA polymerase inhibitor",-0.76582,-1.95,0.00172,1111,0.108
"117",1,"-0.75","Cell_No_1","DNA synthesis inhibitor",0.23351,0.617,0.906,189,1
"118",1,"-0.75","Cell_No_1","dopamine receptor antagonist",-0.35469,-0.889,0.576,1180,1
"119",1,"-0.75","Cell_No_1","estrogen receptor agonist",-0.69142,-1.75,0.0208,1182,0.262
"120",1,"-0.75","Cell_No_1","estrogen receptor antagonist",0.67488,1.78,0.0388,386,0.458
"121",1,"-0.75","Cell_No_1","FGFR inhibitor",-0.29275,-0.753,0.761,1052,1
"122",1,"-0.75","Cell_No_1","FLT3 inhibitor",-0.36852,-0.944,0.509,1076,0.975
"123",1,"-0.75","Cell_No_1","glucocorticoid receptor agonist",-0.24073,-0.601,0.915,957,0.974
"124",1,"-0.75","Cell_No_1","glutamate receptor antagonist",-0.23369,-0.584,0.921,1331,0.967
"125",1,"-0.75","Cell_No_1","glycogen synthase kinase inhibitor",-0.37991,-0.97,0.49,1113,0.953
"126",1,"-0.75","Cell_No_1","growth factor receptor inhibitor",0.36452,0.945,0.512,393,1
"127",1,"-0.75","Cell_No_1","HCV inhibitor",-0.46069,-1.15,0.291,1017,0.923
"128",1,"-0.75","Cell_No_1","HDAC inhibitor",-0.36754,-0.926,0.53,906,0.979
"129",1,"-0.75","Cell_No_1","histamine receptor antagonist",-0.46202,-1.17,0.302,864,0.996
"130",1,"-0.75","Cell_No_1","histone lysine methyltransferase inhibitor",-0.65993,-1.69,0.0293,1080,0.317
"131",1,"-0.75","Cell_No_1","HMGCR inhibitor",-0.38091,-0.976,0.475,1162,0.978
"132",1,"-0.75","Cell_No_1","HSP inhibitor",0.47964,1.26,0.209,187,0.935
"133",1,"-0.75","Cell_No_1","JAK inhibitor",0.23697,0.635,0.871,307,1
"134",1,"-0.75","Cell_No_1","KIT inhibitor",-0.33427,-0.828,0.653,1076,0.961
"135",1,"-0.75","Cell_No_1","MDM inhibitor",0.55985,1.5,0.117,598,0.846
"136",1,"-0.75","Cell_No_1","MEK inhibitor",-0.24304,-0.617,0.875,1246,1
"137",1,"-0.75","Cell_No_1","MET inhibitor",-0.31769,-0.819,0.666,1177,0.948
"138",1,"-0.75","Cell_No_1","microtubule inhibitor",0.21858,0.582,0.937,223,1
"139",1,"-0.75","Cell_No_1","mTOR inhibitor",0.29159,0.757,0.745,144,1
"140",1,"-0.75","Cell_No_1","NFkB pathway inhibitor",0.29813,0.806,0.688,141,1
"141",1,"-0.75","Cell_No_1","opioid receptor agonist",0.51443,1.36,0.138,290,0.786
"142",1,"-0.75","Cell_No_1","p38 MAPK inhibitor",0.27344,0.702,0.797,453,1
"143",1,"-0.75","Cell_No_1","PARP inhibitor",-0.46175,-1.16,0.269,1184,0.956
"144",1,"-0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.20829,-0.524,0.969,1049,0.985
"145",1,"-0.75","Cell_No_1","phosphatase inhibitor",-0.6461,-1.61,0.0538,1088,0.411
"146",1,"-0.75","Cell_No_1","phosphodiesterase inhibitor",-0.39385,-0.993,0.448,984,1
"147",1,"-0.75","Cell_No_1","PI3K inhibitor",-0.34547,-0.874,0.599,1155,0.99
"148",1,"-0.75","Cell_No_1","PLK inhibitor",0.30391,0.792,0.692,173,1
"149",1,"-0.75","Cell_No_1","potassium channel blocker",-0.59989,-1.51,0.0696,1157,0.513
"150",1,"-0.75","Cell_No_1","PPAR receptor agonist",-0.28274,-0.711,0.81,380,1
"151",1,"-0.75","Cell_No_1","progesterone receptor agonist",-0.3946,-0.99,0.474,1138,0.986
"152",1,"-0.75","Cell_No_1","proteasome inhibitor",0.51841,1.38,0.14,25,0.861
"153",1,"-0.75","Cell_No_1","protein synthesis inhibitor",0.33937,0.888,0.555,45,1
"154",1,"-0.75","Cell_No_1","protein tyrosine kinase inhibitor",-0.43272,-1.11,0.329,854,0.827
"155",1,"-0.75","Cell_No_1","RAF inhibitor",0.38817,1.03,0.367,324,1
"156",1,"-0.75","Cell_No_1","RET tyrosine kinase inhibitor",0.43386,1.13,0.3,359,0.994
"157",1,"-0.75","Cell_No_1","retinoid receptor agonist",0.55889,1.52,0.0788,354,1
"158",1,"-0.75","Cell_No_1","ribonucleotide reductase inhibitor",-0.33923,-0.854,0.644,939,0.94
"159",1,"-0.75","Cell_No_1","serotonin receptor agonist",-0.51856,-1.31,0.164,1327,0.81
"160",1,"-0.75","Cell_No_1","serotonin receptor antagonist",-0.25391,-0.643,0.88,1204,1
"161",1,"-0.75","Cell_No_1","sodium channel blocker",-0.27557,-0.695,0.824,960,1
"162",1,"-0.75","Cell_No_1","src inhibitor",0.37489,0.983,0.432,1,1
"163",1,"-0.75","Cell_No_1","sterol demethylase inhibitor",0.24972,0.67,0.832,100,1
"164",1,"-0.75","Cell_No_1","SYK inhibitor",-0.69338,-1.76,0.0195,1102,0.325
"165",1,"-0.75","Cell_No_1","TGF beta receptor inhibitor",-0.48338,-1.24,0.232,820,0.942
"166",1,"-0.75","Cell_No_1","thymidylate synthase inhibitor",0.33673,0.882,0.56,189,0.978
"167",1,"-0.75","Cell_No_1","topoisomerase inhibitor",-0.44294,-1.13,0.298,1146,0.867
"168",1,"-0.75","Cell_No_1","tubulin polymerization inhibitor",-0.24717,-0.618,0.9,1149,1
"169",1,"-0.75","Cell_No_1","tyrosine kinase inhibitor",-0.23714,-0.604,0.92,854,0.993
"170",1,"-0.75","Cell_No_1","VEGFR inhibitor",0.22011,0.593,0.937,160,1
"171",1,"-0.75","Cell_No_1","vitamin D receptor agonist",-0.43926,-1.11,0.321,948,0.827
"172",1,"-0.75","Cell_No_1","50_random_drugs",-0.7789,-1.99,0.00179,1175,0.143
"173",1,"-0.5","Cell_No_1","EGFR inhibitor",-0.2013,-0.507,0.978,1069,0.976
"174",1,"-0.5","Cell_No_1","Abl kinase inhibitor",0.34656,0.92,0.527,1,1
"175",1,"-0.5","Cell_No_1","acetylcholine receptor agonist",0.36283,0.944,0.505,124,1
"176",1,"-0.5","Cell_No_1","acetylcholine receptor antagonist",0.28337,0.714,0.771,283,1
"177",1,"-0.5","Cell_No_1","adenosine receptor antagonist",0.43885,1.17,0.274,218,1
"178",1,"-0.5","Cell_No_1","adrenergic receptor agonist",0.26348,0.689,0.844,224,1
"179",1,"-0.5","Cell_No_1","adrenergic receptor antagonist",0.22298,0.589,0.946,343,0.975
"180",1,"-0.5","Cell_No_1","AKT inhibitor",0.33043,0.859,0.601,54,0.982
"181",1,"-0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.33334,0.856,0.624,259,0.949
"182",1,"-0.5","Cell_No_1","androgen receptor antagonist",0.80735,2.09,0.00435,196,0.0938
"183",1,"-0.5","Cell_No_1","antioxidant",-0.26715,-0.679,0.86,1260,0.939
"184",1,"-0.5","Cell_No_1","AP inhibitor",-0.37685,-0.94,0.499,1195,0.924
"185",1,"-0.5","Cell_No_1","ATPase inhibitor",-0.50405,-1.31,0.178,1256,0.696
"186",1,"-0.5","Cell_No_1","Aurora kinase inhibitor",-0.30012,-0.761,0.739,1315,0.967
"187",1,"-0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.55095,-1.4,0.115,1202,0.664
"188",1,"-0.5","Cell_No_1","bacterial DNA gyrase inhibitor",-0.3514,-0.888,0.583,1306,0.967
"189",1,"-0.5","Cell_No_1","BCL inhibitor",-0.30929,-0.801,0.694,1112,0.981
"190",1,"-0.5","Cell_No_1","Bcr.Abl kinase inhibitor",-0.29428,-0.746,0.742,1127,0.938
"191",1,"-0.5","Cell_No_1","benzodiazepine receptor agonist",-0.26363,-0.668,0.842,995,0.931
"192",1,"-0.5","Cell_No_1","bromodomain inhibitor",0.47771,1.28,0.2,117,0.955
"193",1,"-0.5","Cell_No_1","calcium channel blocker",0.54199,1.45,0.108,220,0.727
"194",1,"-0.5","Cell_No_1","CC chemokine receptor antagonist",-0.41662,-1.05,0.371,1111,0.872
"195",1,"-0.5","Cell_No_1","CDK inhibitor",0.38998,1.01,0.41,312,1
"196",1,"-0.5","Cell_No_1","CHK inhibitor",-0.55503,-1.43,0.112,1175,0.663
"197",1,"-0.5","Cell_No_1","cyclooxygenase inhibitor",-0.40797,-1.06,0.368,856,0.891
"198",1,"-0.5","Cell_No_1","cytochrome P450 inhibitor",0.33808,0.9,0.534,11,1
"199",1,"-0.5","Cell_No_1","DNA alkylating agent",-0.34519,-0.868,0.607,1140,0.912
"200",1,"-0.5","Cell_No_1","DNA inhibitor",-0.28951,-0.72,0.786,959,0.93
"201",1,"-0.5","Cell_No_1","DNA methyltransferase inhibitor",-0.62853,-1.6,0.067,988,0.408
"202",1,"-0.5","Cell_No_1","DNA polymerase inhibitor",-0.77401,-1.95,0,1122,0.109
"203",1,"-0.5","Cell_No_1","DNA synthesis inhibitor",0.23501,0.621,0.896,187,1
"204",1,"-0.5","Cell_No_1","dopamine receptor antagonist",-0.35226,-0.898,0.584,1265,0.98
"205",1,"-0.5","Cell_No_1","estrogen receptor agonist",-0.53219,-1.37,0.141,1196,0.672
"206",1,"-0.5","Cell_No_1","estrogen receptor antagonist",0.67562,1.73,0.0204,385,0.421
"207",1,"-0.5","Cell_No_1","FGFR inhibitor",-0.30096,-0.767,0.735,1063,0.984
"208",1,"-0.5","Cell_No_1","FLT3 inhibitor",-0.50818,-1.31,0.18,1089,0.696
"209",1,"-0.5","Cell_No_1","glucocorticoid receptor agonist",0.26097,0.698,0.842,163,1
"210",1,"-0.5","Cell_No_1","glutamate receptor antagonist",0.25966,0.681,0.816,506,1
"211",1,"-0.5","Cell_No_1","glycogen synthase kinase inhibitor",-0.3881,-0.998,0.441,1124,0.869
"212",1,"-0.5","Cell_No_1","growth factor receptor inhibitor",0.36526,0.956,0.464,392,1
"213",1,"-0.5","Cell_No_1","HCV inhibitor",-0.46961,-1.18,0.261,1029,0.791
"214",1,"-0.5","Cell_No_1","HDAC inhibitor",-0.37119,-0.956,0.498,911,0.926
"215",1,"-0.5","Cell_No_1","histamine receptor antagonist",-0.46716,-1.2,0.257,868,0.853
"216",1,"-0.5","Cell_No_1","histone lysine methyltransferase inhibitor",-0.67033,-1.69,0.0261,1094,0.486
"217",1,"-0.5","Cell_No_1","HMGCR inhibitor",0.23158,0.619,0.888,491,0.975
"218",1,"-0.5","Cell_No_1","HSP inhibitor",0.48113,1.23,0.237,185,0.99
"219",1,"-0.5","Cell_No_1","JAK inhibitor",-0.46083,-1.17,0.276,1178,0.767
"220",1,"-0.5","Cell_No_1","KIT inhibitor",-0.34401,-0.881,0.608,1089,0.948
"221",1,"-0.5","Cell_No_1","MDM inhibitor",0.55911,1.49,0.0982,599,0.751
"222",1,"-0.5","Cell_No_1","MEK inhibitor",-0.2498,-0.624,0.897,1255,0.958
"223",1,"-0.5","Cell_No_1","MET inhibitor",-0.32884,-0.838,0.64,1192,0.939
"224",1,"-0.5","Cell_No_1","microtubule inhibitor",0.22007,0.578,0.929,221,0.934
"225",1,"-0.5","Cell_No_1","mTOR inhibitor",0.33847,0.875,0.565,143,1
"226",1,"-0.5","Cell_No_1","NFkB pathway inhibitor",-0.30371,-0.759,0.725,1130,0.944
"227",1,"-0.5","Cell_No_1","opioid receptor agonist",0.51592,1.37,0.126,288,0.824
"228",1,"-0.5","Cell_No_1","p38 MAPK inhibitor",0.27418,0.709,0.784,452,1
"229",1,"-0.5","Cell_No_1","PARP inhibitor",-0.47292,-1.19,0.278,1199,0.821
"230",1,"-0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.21657,-0.553,0.948,1060,0.973
"231",1,"-0.5","Cell_No_1","phosphatase inhibitor",-0.6558,-1.68,0.0216,1101,0.39
"232",1,"-0.5","Cell_No_1","phosphodiesterase inhibitor",-0.40131,-1.02,0.439,994,0.86
"233",1,"-0.5","Cell_No_1","PI3K inhibitor",0.27526,0.738,0.776,143,1
"234",1,"-0.5","Cell_No_1","PLK inhibitor",0.3054,0.782,0.68,171,1
"235",1,"-0.5","Cell_No_1","potassium channel blocker",-0.60499,-1.54,0.067,1171,0.471
"236",1,"-0.5","Cell_No_1","PPAR receptor agonist",-0.28199,-0.692,0.813,379,0.946
"237",1,"-0.5","Cell_No_1","progesterone receptor agonist",0.37024,0.987,0.464,73,1
"238",1,"-0.5","Cell_No_1","proteasome inhibitor",0.6634,1.73,0.0396,24,0.421
"239",1,"-0.5","Cell_No_1","protein synthesis inhibitor",0.34012,0.87,0.591,44,0.999
"240",1,"-0.5","Cell_No_1","protein tyrosine kinase inhibitor",-0.4357,-1.11,0.324,858,0.819
"241",1,"-0.5","Cell_No_1","RAF inhibitor",0.38966,1.03,0.4,322,1
"242",1,"-0.5","Cell_No_1","RET tyrosine kinase inhibitor",0.4346,1.13,0.319,358,1
"243",1,"-0.5","Cell_No_1","retinoid receptor agonist",0.55963,1.49,0.104,353,0.751
"244",1,"-0.5","Cell_No_1","ribonucleotide reductase inhibitor",-0.34445,-0.873,0.614,946,0.933
"245",1,"-0.5","Cell_No_1","serotonin receptor agonist",0.38125,1,0.448,507,1
"246",1,"-0.5","Cell_No_1","serotonin receptor antagonist",0.23741,0.627,0.893,258,1
"247",1,"-0.5","Cell_No_1","sodium channel blocker",-0.29646,-0.737,0.776,969,0.928
"248",1,"-0.5","Cell_No_1","src inhibitor",0.37489,0.978,0.475,1,1
"249",1,"-0.5","Cell_No_1","sterol demethylase inhibitor",0.25046,0.643,0.867,99,1
"250",1,"-0.5","Cell_No_1","SYK inhibitor",-0.83622,-2.14,0,1272,0.0335
"251",1,"-0.5","Cell_No_1","TGF beta receptor inhibitor",-0.48784,-1.23,0.213,826,0.84
"252",1,"-0.5","Cell_No_1","thymidylate synthase inhibitor",0.33822,0.886,0.563,187,1
"253",1,"-0.5","Cell_No_1","topoisomerase inhibitor",-0.41611,-1.04,0.395,1160,0.854
"254",1,"-0.5","Cell_No_1","tubulin polymerization inhibitor",-0.30811,-0.784,0.719,1163,0.982
"255",1,"-0.5","Cell_No_1","tyrosine kinase inhibitor",-0.24016,-0.605,0.902,858,0.955
"256",1,"-0.5","Cell_No_1","VEGFR inhibitor",0.22163,0.585,0.931,158,0.953
"257",1,"-0.5","Cell_No_1","vitamin D receptor agonist",-0.44595,-1.12,0.305,957,0.839
"258",1,"-0.5","Cell_No_1","50_random_drugs",-0.64915,-1.66,0.0333,1067,0.347
"259",1,"-0.25","Cell_No_1","EGFR inhibitor",-0.2097,-0.543,0.963,1080,0.979
"260",1,"-0.25","Cell_No_1","Abl kinase inhibitor",0.43272,1.1,0.348,169,1
"261",1,"-0.25","Cell_No_1","acetylcholine receptor agonist",0.36209,0.934,0.497,125,1
"262",1,"-0.25","Cell_No_1","acetylcholine receptor antagonist",0.28114,0.739,0.777,286,1
"263",1,"-0.25","Cell_No_1","adenosine receptor antagonist",0.43736,1.14,0.305,220,1
"264",1,"-0.25","Cell_No_1","adrenergic receptor agonist",0.26198,0.689,0.827,226,1
"265",1,"-0.25","Cell_No_1","adrenergic receptor antagonist",0.22148,0.581,0.935,345,1
"266",1,"-0.25","Cell_No_1","AKT inhibitor",0.33043,0.866,0.618,54,1
"267",1,"-0.25","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.39165,1.02,0.404,261,1
"268",1,"-0.25","Cell_No_1","androgen receptor antagonist",0.8066,2.14,0,197,0.0511
"269",1,"-0.25","Cell_No_1","antioxidant",0.31941,0.847,0.618,336,1
"270",1,"-0.25","Cell_No_1","AP inhibitor",-0.30294,-0.767,0.703,1027,0.954
"271",1,"-0.25","Cell_No_1","ATPase inhibitor",-0.44881,-1.15,0.285,1242,0.817
"272",1,"-0.25","Cell_No_1","Aurora kinase inhibitor",-0.23852,-0.611,0.897,1043,0.969
"273",1,"-0.25","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.55616,-1.43,0.116,1209,0.677
"274",1,"-0.25","Cell_No_1","bacterial DNA gyrase inhibitor",-0.35586,-0.923,0.548,1312,0.925
"275",1,"-0.25","Cell_No_1","BCL inhibitor",-0.31673,-0.806,0.646,1122,0.94
"276",1,"-0.25","Cell_No_1","Bcr.Abl kinase inhibitor",0.15287,0.398,1,1146,0.998
