CCLE_ID,WGV
NCIH2052_PLEURA,-312.6218263
OSRC2_KIDNEY,-412.3722072
BT12_SOFT_TISSUE,556.0652663
SW579_THYROID,-209.1901025
PANC1_PANCREAS,364.2946085
KE97_STOMACH,-1132.17623
RD_SOFT_TISSUE,-644.1823577
CAL62_THYROID,294.3008423
HS766T_PANCREAS,-371.6657614
SNU869_BILIARY_TRACT,-440.8341949
SCC25_UPPER_AERODIGESTIVE_TRACT,-223.5823524
RCC10RGB_KIDNEY,-259.7053137
HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,320.5007685
NMCG1_CENTRAL_NERVOUS_SYSTEM,-83.82565577
COLO320_LARGE_INTESTINE,-130.789603
LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-593.0229263
SNU1079_BILIARY_TRACT,-315.6306989
DAOY_CENTRAL_NERVOUS_SYSTEM,-355.7747265
CAL120_BREAST,278.2873636
LN382_CENTRAL_NERVOUS_SYSTEM,-179.9429629
JHH6_LIVER,-132.7544875
A375_SKIN,292.3390999
SNU398_LIVER,35.98618984
ASPC1_PANCREAS,-96.58972842
HCC1937_BREAST,-175.7167479
KPNYN_AUTONOMIC_GANGLIA,-385.3690288
BICR31_UPPER_AERODIGESTIVE_TRACT,-438.1788404
KALS1_CENTRAL_NERVOUS_SYSTEM,-238.9392235
U251MG_CENTRAL_NERVOUS_SYSTEM,40.78149563
CAKI2_KIDNEY,-112.849257
SCC4_UPPER_AERODIGESTIVE_TRACT,-335.2504581
DANG_PANCREAS,-315.225215
DKMG_CENTRAL_NERVOUS_SYSTEM,-429.7009592
SLR23_KIDNEY,144.2493209
OCUM1_STOMACH,81.49019011
AU565_BREAST,-74.18418869
CL11_LARGE_INTESTINE,-121.7154162
KMRC20_KIDNEY,118.4541507
NCIH2887_LUNG,266.4227902
COV318_OVARY,-372.0605799
CORL279_LUNG,-762.1195735
KELLY_AUTONOMIC_GANGLIA,-367.2026578
SKNAS_AUTONOMIC_GANGLIA,-311.4660682
RERFLCAI_LUNG,-115.309025
UOK101_KIDNEY,114.0878303
CALU6_LUNG,32.9175025
KP4_PANCREAS,95.08241063
SNU213_PANCREAS,-233.1916872
SLR24_KIDNEY,73.16733844
SF539_CENTRAL_NERVOUS_SYSTEM,-104.2207245
HS852T_SKIN,338.8187267
HCC38_BREAST,-463.9319771
HCC1419_BREAST,-37.13428499
COV362_OVARY,-315.8913121
EWS502_BONE,-22.20872937
SNU840_OVARY,-317.0411461
KP2_PANCREAS,184.1077196
SNU1033_LARGE_INTESTINE,-196.6742739
BT549_BREAST,385.3208625
OV90_OVARY,-214.7161639
NCIH841_LUNG,138.3339369
KLE_ENDOMETRIUM,-448.2910272
OUMS23_LARGE_INTESTINE,-411.8725047
SNU1077_ENDOMETRIUM,-314.7649435
WM115_SKIN,-52.14404899
ECGI10_OESOPHAGUS,-537.3656202
PK1_PANCREAS,62.13415862
EFO21_OVARY,-447.200904
IMR32_AUTONOMIC_GANGLIA,-177.9976463
NCIH2122_LUNG,168.2409908
SKNBE2_AUTONOMIC_GANGLIA,-429.5422283
SNU886_LIVER,-122.3368644
TUHR14TKB_KIDNEY,-290.6376364
TE10_OESOPHAGUS,82.82568557
MPP89_PLEURA,-123.6918364
PSN1_PANCREAS,199.6350082
HT144_SKIN,272.369719
42MGBA_CENTRAL_NERVOUS_SYSTEM,-233.3622355
JHOC5_OVARY,280.1567875
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,-181.9683444
EFM19_BREAST,-67.4130822
ISTMES2_PLEURA,142.0304031
YAPC_PANCREAS,-219.3479916
MSTO211H_PLEURA,304.8839036
NCIH3122_LUNG,86.09897585
HCC461_LUNG,253.5824639
SKNFI_AUTONOMIC_GANGLIA,-165.0059645
NCIH522_LUNG,-49.06712958
SNU668_STOMACH,18.54089054
RPMI7951_SKIN,-613.6063853
COLO678_LARGE_INTESTINE,-103.7780676
HCC1428_BREAST,-222.7101068
MKN45_STOMACH,115.7267802
SKHEP1_LIVER,259.4641704
U2OS_BONE,-606.7266555
SKNDZ_AUTONOMIC_GANGLIA,-6.748838661
SNU1105_CENTRAL_NERVOUS_SYSTEM,-376.7329073
SNU626_CENTRAL_NERVOUS_SYSTEM,-451.4794253
HCC1143_BREAST,-313.6957774
G402_SOFT_TISSUE,121.2949537
SF295_CENTRAL_NERVOUS_SYSTEM,65.68377536
SNU478_BILIARY_TRACT,-32.52693622
NCIH647_LUNG,-68.47923058
T84_LARGE_INTESTINE,11.4953203
OE33_OESOPHAGUS,251.8929185
H4_CENTRAL_NERVOUS_SYSTEM,-298.0535311
LUDLU1_LUNG,-114.0711488
HLF_LIVER,301.5551167
NCIH520_LUNG,-75.3952301
TEN_ENDOMETRIUM,50.14842319
COLO800_SKIN,417.0800037
NCIH747_LARGE_INTESTINE,48.79053805
K029AX_SKIN,302.2301117
SNU685_ENDOMETRIUM,-64.24023359
TE5_OESOPHAGUS,-352.0118305
SAOS2_BONE,-290.9918449
769P_KIDNEY,370.1932058
NCIH1944_LUNG,113.3079283
BICR6_UPPER_AERODIGESTIVE_TRACT,-269.1360149
NCIH838_LUNG,370.3513043
SNU449_LIVER,91.03051168
SW837_LARGE_INTESTINE,-234.8301612
SNU475_LIVER,-417.4601277
TC71_BONE,230.43901
UACC62_SKIN,252.7551372
NCIN87_STOMACH,-134.1934746
CAKI1_KIDNEY,426.1390185
NCIH1915_LUNG,319.3255865
EFE184_ENDOMETRIUM,-101.1089355
SW1088_CENTRAL_NERVOUS_SYSTEM,-568.3330917
SH4_SKIN,327.8489799
LU99_LUNG,259.2109373
KNS60_CENTRAL_NERVOUS_SYSTEM,-407.7843291
MELHO_SKIN,461.1803545
TE8_OESOPHAGUS,-730.1926681
HCC95_LUNG,36.50269265
CJM_SKIN,-144.2768382
TUHR10TKB_KIDNEY,171.4211198
SNU8_OVARY,-89.94962543
SNU1196_BILIARY_TRACT,3.088938324
NCIH460_LUNG,440.7688235
CAS1_CENTRAL_NERVOUS_SYSTEM,-228.4140023
SNU216_STOMACH,-85.67250496
HCC56_LARGE_INTESTINE,-165.8601547
PK45H_PANCREAS,94.23265482
YH13_CENTRAL_NERVOUS_SYSTEM,-657.0262314
SW1463_LARGE_INTESTINE,-7.720344
LI7_LIVER,107.2926921
HSC2_UPPER_AERODIGESTIVE_TRACT,21.75266369
RT112_URINARY_TRACT,64.26035792
HUH1_LIVER,71.40025459
JHH4_LIVER,57.11426641
MALME3M_SKIN,-92.02813307
SNU387_LIVER,-114.8300677
HUH7_LIVER,-273.0826261
NCIH2170_LUNG,167.4920786
SNU182_LIVER,-346.951299
VMRCRCW_KIDNEY,-239.6144112
GSU_STOMACH,-54.2001503
KU1919_URINARY_TRACT,-204.8724376
TE11_OESOPHAGUS,187.1880927
SF767_CENTRAL_NERVOUS_SYSTEM,-185.2468917
NCIH716_LARGE_INTESTINE,-13.67166243
SNU423_LIVER,-14.71644426
TUHR4TKB_KIDNEY,74.42971742
NCIH1792_LUNG,19.87484333
EW8_BONE,80.09107737
SNU46_UPPER_AERODIGESTIVE_TRACT,-240.9734254
TCCPAN2_PANCREAS,35.03985656
BICR16_UPPER_AERODIGESTIVE_TRACT,-111.5891746
SNB75_CENTRAL_NERVOUS_SYSTEM,-414.645035
RKN_SOFT_TISSUE,50.7139468
KE39_STOMACH,17.9026429
NCIH1299_LUNG,339.1726758
CALU1_LUNG,69.45472646
CAL78_BONE,-516.4958291
SNU410_PANCREAS,84.53450549
59M_OVARY,40.70950095
NCIH2030_LUNG,114.8705221
UMUC3_URINARY_TRACT,380.5529587
KURAMOCHI_OVARY,-381.2301371
OVISE_OVARY,-185.576239
ABC1_LUNG,184.9836574
BXPC3_PANCREAS,-281.0124859
SNU761_LIVER,-181.7086274
HEYA8_OVARY,275.3425172
OE21_OESOPHAGUS,224.1440484
VMCUB1_URINARY_TRACT,-425.5283558
HT1197_URINARY_TRACT,-175.7273712
BHY_UPPER_AERODIGESTIVE_TRACT,-668.2348822
IGR39_SKIN,75.99343814
HT29_LARGE_INTESTINE,162.6968836
SIHA_CERVIX,-84.37790701
YKG1_CENTRAL_NERVOUS_SYSTEM,-299.0355001
T98G_CENTRAL_NERVOUS_SYSTEM,-200.3906741
MDAMB436_BREAST,-76.59529452
JHH2_LIVER,-121.9355563
UACC257_SKIN,487.1309646
C32_SKIN,412.9424814
JHOS4_OVARY,-262.1978336
EPLC272H_LUNG,-17.80387943
NCIH1975_LUNG,36.77383799
NCIH1437_LUNG,63.30328953
LN235_CENTRAL_NERVOUS_SYSTEM,163.475837
TM31_CENTRAL_NERVOUS_SYSTEM,-221.219691
BC3C_URINARY_TRACT,-83.02509175
LCLC97TM1_LUNG,63.58293207
PATU8902_PANCREAS,304.7863508
SLR26_KIDNEY,224.5335757
MIAPACA2_PANCREAS,440.3614113
TE6_OESOPHAGUS,-246.5089814
PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,6.465622477
COV644_OVARY,-356.3965707
RVH421_SKIN,334.7094573
HS746T_STOMACH,-85.48455296
SNU1041_UPPER_AERODIGESTIVE_TRACT,-26.78402977
JHH1_LIVER,-64.62890825
MDAMB157_BREAST,-286.6084444
KNS42_CENTRAL_NERVOUS_SYSTEM,-122.3463457
SNU201_CENTRAL_NERVOUS_SYSTEM,-669.4439598
HCC1806_BREAST,-377.087497
LCLC103H_LUNG,-124.3635586
YD8_UPPER_AERODIGESTIVE_TRACT,-423.1473471
HS944T_SKIN,19.65251472
FU97_STOMACH,0.458935396
KYSE520_OESOPHAGUS,-91.21669863
NCIH441_LUNG,-84.8437102
NCIH211_LUNG,107.8264984
JL1_PLEURA,-176.6632061
OVMANA_OVARY,-135.3230829
TE1_OESOPHAGUS,-189.0499962
NCIH28_PLEURA,174.0075857
786O_KIDNEY,394.2322793
SW620_LARGE_INTESTINE,156.8413138
SUIT2_PANCREAS,55.53328425
SF268_CENTRAL_NERVOUS_SYSTEM,88.21705892
A2780_OVARY,129.9346595
WM1799_SKIN,154.3329907
CORL23_LUNG,126.5180226
OVTOKO_OVARY,340.3671664
SKMES1_LUNG,-0.382244121
HCC44_LUNG,66.80962023
HUH6_LIVER,-241.1109529
LN443_CENTRAL_NERVOUS_SYSTEM,25.70192764
LN464_CENTRAL_NERVOUS_SYSTEM,537.3017261
SW1573_LUNG,120.6245036
SW948_LARGE_INTESTINE,-9.027953459
A549_LUNG,359.4276072
SNU1066_UPPER_AERODIGESTIVE_TRACT,-812.1479081
SNU503_LARGE_INTESTINE,-263.0556429
KMRC1_KIDNEY,508.4662516
OV7_OVARY,239.3564726
KYSE180_OESOPHAGUS,175.5714944
TE9_OESOPHAGUS,-461.3523763
OVCAR8_OVARY,208.0550172
DMS53_LUNG,-337.9901722
HCC1395_BREAST,-176.3873898
NCIH2882_LUNG,402.2858508
RMUGS_OVARY,-170.0343989
EKVX_LUNG,103.2076974
JIMT1_BREAST,40.67806704
CAOV3_OVARY,-97.25515059
NCIH2291_LUNG,-266.6271666
RMGI_OVARY,253.2122152
TCCSUP_URINARY_TRACT,-334.3933512
HMC18_BREAST,472.6353041
HT1376_URINARY_TRACT,-269.2851901
HCC202_BREAST,-138.4035366
PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT,24.60151226
JHH5_LIVER,53.96967579
PECAPJ49_UPPER_AERODIGESTIVE_TRACT,-16.32012362
SNU601_STOMACH,127.7915908
GB1_CENTRAL_NERVOUS_SYSTEM,-25.6722904
HEPG2_LIVER,-32.27035374
A253_SALIVARY_GLAND,-146.7510489
NCIH1703_LUNG,420.7354045
SJSA1_BONE,-270.5681153
JMSU1_URINARY_TRACT,110.0432005
GI1_CENTRAL_NERVOUS_SYSTEM,152.409852
A427_LUNG,473.3075854
MKN74_STOMACH,-15.6893203
LNZ308_CENTRAL_NERVOUS_SYSTEM,125.8013621
YD38_UPPER_AERODIGESTIVE_TRACT,94.86757766
MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-897.5813615
SH10TC_STOMACH,224.2749266
WM983B_SKIN,324.1019195
NCIH1648_LUNG,-174.3507346
MDAMB231_BREAST,101.291884
LK2_LUNG,202.1901981
RERFLCAD2_LUNG,-100.5520051
ONS76_CENTRAL_NERVOUS_SYSTEM,-163.1810134
KYSE30_OESOPHAGUS,-430.1865175
HSC3_UPPER_AERODIGESTIVE_TRACT,308.4886778
NCIH2023_LUNG,5.944175677
CAMA1_BREAST,153.9058487
KYSE70_OESOPHAGUS,-76.92193061
NCIH2126_LUNG,-251.1639005
LXF289_LUNG,-447.0489983
A2058_SKIN,567.5530427
SHP77_LUNG,-304.7920298
RERFLCAD1_LUNG,-144.824829
BFTC909_KIDNEY,-266.7263435
KATOIII_STOMACH,74.6947145
BICR22_UPPER_AERODIGESTIVE_TRACT,-334.0767453
MCAS_OVARY,192.8724386
HS695T_SKIN,24.0297427
NCIH446_LUNG,-352.3279643
HS936T_SKIN,442.4230261
BFTC905_URINARY_TRACT,-189.1534995
NB1_AUTONOMIC_GANGLIA,253.0707512
COLO679_SKIN,435.8015604
KYSE410_OESOPHAGUS,262.258075
SKMEL30_SKIN,570.6043783
SKOV3_OVARY,-209.58254
HS939T_SKIN,155.4695405
LN18_CENTRAL_NERVOUS_SYSTEM,-22.83356942
SW403_LARGE_INTESTINE,-311.2731413
EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-972.5684124
SKMEL24_SKIN,211.8636204
KYSE140_OESOPHAGUS,-122.6170137
KYSE510_OESOPHAGUS,62.04404698
CAL12T_LUNG,-76.92917267
WM793_SKIN,32.2072847
HEC50B_ENDOMETRIUM,152.1403751
RH30_SOFT_TISSUE,-42.97446844
UMUC1_URINARY_TRACT,0.335695966
GCT_SOFT_TISSUE,-252.8974152
YD15_SALIVARY_GLAND,188.811406
NCIH322_LUNG,117.5506604
SCABER_URINARY_TRACT,56.00464959
HCC366_LUNG,87.642893
NCIH2087_LUNG,19.8324006
HARA_LUNG,110.1783842
HGC27_STOMACH,138.5546866
JHH7_LIVER,-114.4822344
MDAMB468_BREAST,-82.78978422
MORCPR_LUNG,147.0307834
NCIH661_LUNG,-229.7529383
OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-434.0501822
KYSE150_OESOPHAGUS,219.2897024
CAL51_BREAST,-190.8502204
KNS62_LUNG,115.304454
HCC1954_BREAST,-45.72035784
HOP62_LUNG,80.12957979
KMBC2_URINARY_TRACT,-396.5324035
KYSE450_OESOPHAGUS,27.34848222
NCIH1048_LUNG,-297.9545054
CHAGOK1_LUNG,-295.0791521
NCIH1568_LUNG,-9.38954741
HCC515_LUNG,286.4831871
KYSE270_OESOPHAGUS,-380.8018043
MDAMB415_BREAST,29.16437191
HCC15_LUNG,205.6220252
AGS_STOMACH,39.57528967
MELJUSO_SKIN,647.7483316
IGR1_SKIN,268.2985525
MDAMB435S_SKIN,284.0130931
TOV21G_OVARY,45.31295447
SF172_CENTRAL_NERVOUS_SYSTEM,410.5065092
SW1271_LUNG,240.1662773
647V_URINARY_TRACT,224.6081464
SNU719_STOMACH,-276.2203731
NCIH23_LUNG,52.94128414
ES2_OVARY,292.4938163
SNU349_KIDNEY,-119.9630887
MDAMB453_BREAST,246.5815801
NUGC3_STOMACH,335.5170455
NCIH2286_LUNG,199.9860792
ESS1_ENDOMETRIUM,-88.58254686
IPC298_SKIN,469.4011518
NCIH1573_LUNG,-323.2683331
TE4_OESOPHAGUS,-324.552574
NCIH1339_LUNG,-194.8135745
NCIH2172_LUNG,-5.024960068
HT55_LARGE_INTESTINE,98.97499839
JHUEM1_ENDOMETRIUM,-13.67553177
NCIH2110_LUNG,-39.35177427
MDST8_LARGE_INTESTINE,42.21404516
EFO27_OVARY,-190.6898661
SKUT1_SOFT_TISSUE,-6.427914955
HEC1B_ENDOMETRIUM,116.8472444
RKO_LARGE_INTESTINE,387.4094946
HEC265_ENDOMETRIUM,101.3825162
OVK18_OVARY,211.8334687
2313287_STOMACH,128.6963496
LOVO_LARGE_INTESTINE,-4.905822387
LS180_LARGE_INTESTINE,38.97585787
SW48_LARGE_INTESTINE,-87.16606029
CCK81_LARGE_INTESTINE,-49.92411426
RL952_ENDOMETRIUM,-175.5157905
COLO792_SKIN,282.3872826
KM12_LARGE_INTESTINE,104.8131437
639V_URINARY_TRACT,272.0747876
SNGM_ENDOMETRIUM,143.6048524
HCC2450_LUNG,72.47722352
HUCCT1_BILIARY_TRACT,788.395909
LNCAPCLONEFGC_PROSTATE,-15.0212379
EN_ENDOMETRIUM,-169.7345731
NCIH1155_LUNG,-111.9868834
HEC6_ENDOMETRIUM,53.97045605
HT115_LARGE_INTESTINE,243.7654082
MFE319_ENDOMETRIUM,-99.73892556
JHUEM7_ENDOMETRIUM,-180.653572
HEC59_ENDOMETRIUM,-101.2928443
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1109.346868
HEC251_ENDOMETRIUM,-137.0612949
143B_BONE,302.5114
BT16_SOFT_TISSUE,606.7510444
CHLA266_SOFT_TISSUE,309.4029662
COV504_OVARY,-100.5350692
CW9019_SOFT_TISSUE,202.5035471
D425_CENTRAL_NERVOUS_SYSTEM,-343.7176461
D458_CENTRAL_NERVOUS_SYSTEM,215.4101087
DLD1_LARGE_INTESTINE,435.0560593
F5_CENTRAL_NERVOUS_SYSTEM,169.219967
NCIH292_LUNG,-164.3465465
JR_SOFT_TISSUE,165.6809096
CCLFPEDS0001T_KIDNEY,62.07793055
CCLFPEDS0003T_SOFT_TISSUE,-1994.709705
R262_CENTRAL_NERVOUS_SYSTEM,-214.5468974
RT11284_URINARY_TRACT,220.5069891
SCMCRM2_SOFT_TISSUE,124.368158
SKMEL2_SKIN,286.4289075
SKPNDW_BONE,-14.68606988
SMSCTR_SOFT_TISSUE,433.2031729
TC32_BONE,-46.9116326
TTC549_SOFT_TISSUE,-362.4490756
TTC642_SOFT_TISSUE,57.89826202
UW228_CENTRAL_NERVOUS_SYSTEM,110.0635176
WM2664_SKIN,15.80738746
SW982_SOFT_TISSUE,229.2783767
SYO1_SOFT_TISSUE,75.23368722
YAMATO_SOFT_TISSUE,-49.49008112
BIN67_OVARY,134.1361935
SCCOHT1_OVARY,121.5744393
SCS214_SOFT_TISSUE,170.0542536
TC106_BONE,-0.251938631
CHLA15_AUTONOMIC_GANGLIA,86.85639692
COGN278_AUTONOMIC_GANGLIA,170.4229306
COGN305_AUTONOMIC_GANGLIA,27.37757679
NB1643_AUTONOMIC_GANGLIA,201.5122578
8305C_THYROID,-267.9586921
PLCPRF5_LIVER,198.0931654
CME1_SOFT_TISSUE,291.3342057
A431_SKIN,358.7002372
ANGMCSS_CENTRAL_NERVOUS_SYSTEM,161.0764145
BICR78_UPPER_AERODIGESTIVE_TRACT,236.014478
C33A_CERVIX,636.0906508
CASKI_CERVIX,290.4761724
COV413A_OVARY,15.02007068
DOTC24510_CERVIX,75.18883374
GIMEN_AUTONOMIC_GANGLIA,200.670401
GP5D_LARGE_INTESTINE,596.23441
H103_UPPER_AERODIGESTIVE_TRACT,-0.561762075
JOPACA1_PANCREAS,93.99231311
LAN2_AUTONOMIC_GANGLIA,297.5355
OCIC5X_OVARY,58.06804107
PA1_OVARY,66.79708807
PACADD119_PANCREAS,402.8401177
PACADD137_PANCREAS,387.8601914
PACADD161_PANCREAS,405.5607251
PACADD165_PANCREAS,321.8219953
PACADD188_PANCREAS,366.4448974
SUM149PT_BREAST,446.7398052
SUM159PT_BREAST,338.6953857
SUM229PE_BREAST,61.21669734
SUM52PE_BREAST,332.791528
SW756_CERVIX,568.6318807
TO14_OVARY,-282.7985407
UMUC13_URINARY_TRACT,578.5056182
UMUC14_URINARY_TRACT,-89.60681718
UMUC16_URINARY_TRACT,312.5656093
UMUC5_URINARY_TRACT,317.323162
UMUC10_URINARY_TRACT,367.3119504
UMUC11_URINARY_TRACT,422.7720896
UMUC6_URINARY_TRACT,157.4190911
UMUC7_URINARY_TRACT,6.512927563
UMUC9_URINARY_TRACT,324.5026417
TC205_BONE,143.1266192
CCLFPEDS0008T_SOFT_TISSUE,292.5523067
C10_LARGE_INTESTINE,5.520643202
C75_LARGE_INTESTINE,493.5529889
C80_LARGE_INTESTINE,453.9387663
C84_LARGE_INTESTINE,453.721314
CII_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1139.083363
EGI1_BILIARY_TRACT,182.7406253
ESO26_OESOPHAGUS,435.4834455
FLO1_OESOPHAGUS,182.6088288
H357_UPPER_AERODIGESTIVE_TRACT,-150.345059
H376_UPPER_AERODIGESTIVE_TRACT,127.4498137
H413_UPPER_AERODIGESTIVE_TRACT,-74.25842107
HKA1_SKIN,407.5895224
HMY1_SKIN,149.2186654
HSC1_SKIN,-93.47401941
HSC5_SKIN,-115.3453113
HUO9_BONE,-26.4662715
JAR_PLACENTA,302.0551226
JEG3_PLACENTA,285.6378296
JMURTK2_SOFT_TISSUE,433.9415389
KKU100_BILIARY_TRACT,448.1747485
KKU213_BILIARY_TRACT,318.848239
LS_AUTONOMIC_GANGLIA,317.078551
MCC13_SKIN,116.0695997
MCC142_SKIN,-4.848308499
MCC26_SKIN,-104.7435722
MEL202_UVEA,508.8931882
MERO14_PLEURA,67.33160985
MERO82_PLEURA,440.3240404
MM127_SKIN,397.3268981
MM370_SKIN,561.4522016
MM383_SKIN,608.7812807
MM386_SKIN,649.6096891
MM426_SKIN,595.9742552
NOZ_LIVER,538.5998111
NP5_CENTRAL_NERVOUS_SYSTEM,-294.635904
NP8_CENTRAL_NERVOUS_SYSTEM,-87.81003833
OCUG1_BILIARY_TRACT,544.1657598
ONDA9_CENTRAL_NERVOUS_SYSTEM,541.2340902
PEA1_OVARY,358.3857297
SISO_CERVIX,490.9674954
SKGT2_STOMACH,353.1604991
SKGT4_OESOPHAGUS,196.8127411
SNU638_STOMACH,531.9015032
SUSA_TESTIS,-54.43665604
TFK1_BILIARY_TRACT,226.5720628
TGW_AUTONOMIC_GANGLIA,307.0722395
VAESBJ_SOFT_TISSUE,334.6199335
PFSK1_CENTRAL_NERVOUS_SYSTEM,91.84359739
CAL72_BONE,149.5718418
RH28_SOFT_TISSUE,-906.6206712
RHJT_SOFT_TISSUE,-425.0428757
TTC442_SOFT_TISSUE,-309.7219826
RH4_SOFT_TISSUE,-215.6867634
RH18DM_SOFT_TISSUE,115.8021686
LPS6_SOFT_TISSUE,72.85293713
LPS27_SOFT_TISSUE,-486.0267941
93T449_SOFT_TISSUE,122.0559131
94T778_SOFT_TISSUE,46.6528675
95T1000_SOFT_TISSUE,328.5343661
LPS141_SOFT_TISSUE,-338.1662979
OS252_BONE,237.147274
ICC106_BILIARY_TRACT,109.6351357
ICC2_BILIARY_TRACT,31.42081243
ICC9_BILIARY_TRACT,314.7057505
SSP25_BILIARY_TRACT,76.95151674
YSCCC_BILIARY_TRACT,79.23157113
CCSW1_BILIARY_TRACT,73.57757041
A375_SKIN_CJ1_RESISTANT,718.6434472
A375_SKIN_CJ2_RESISTANT,176.1706428
SKMEL19_SKIN,666.025979
MEL285_UVEA,349.1556444
MEL290_UVEA,156.9341819
